date,time,KW,DEW_POINT,PRECIPITABLE WATER,GHI,RELATIVE HUMIDITY,CLOUD_TYPE,OT
2019-08-07,15:00:00,691.27,27.6,6.8,609,84.92,7,30.4
2019-08-07,16:00:00,722.77,27.5,6.7,470,85.83,0,30.1
2019-08-07,17:00:00,647.45,27.4,6.9,254,87.41,1,29.7
2019-08-07,18:00:00,588.33,27.4,7.1,61,89.38,1,29.3
2019-08-07,19:00:00,552.81,27.4,7.2,0,90.19,6,29.2
2019-08-07,20:00:00,536.37,27.5,7.3,0,90.66,7,29.2
2019-08-07,21:00:00,530.85,27.7,7.4,0,91.58,3,29.2
2019-08-07,22:00:00,542.64,27.9,7.4,0,92.07,7,29.3
2019-08-07,23:00:00,611.1,28.0,7.3,0,92.48,8,29.3
2019-08-08,00:00:00,595.6,28.0,7.3,0,92.62,3,29.3
2019-08-08,01:00:00,559.37,27.9,7.2,0,92.44,0,29.3
2019-08-08,02:00:00,521.79,27.9,7.1,0,92.12,7,29.3
2019-08-08,03:00:00,484.65,27.8,7.0,0,92.29,7,29.2
2019-08-08,04:00:00,482.2,27.8,7.0,0,92.07,8,29.2
2019-08-08,05:00:00,470.62,27.8,7.0,0,92.1,3,29.2
2019-08-08,06:00:00,427.16,27.9,7.0,12,91.05,3,29.5
2019-08-08,07:00:00,433.66,27.9,7.1,73,89.76,3,29.8
2019-08-08,08:00:00,501.6,27.9,7.2,145,88.71,3,30.0
2019-08-08,09:00:00,569.26,28.0,7.4,415,87.33,2,30.3
2019-08-08,10:00:00,665.92,27.9,7.5,491,86.75,2,30.4
2019-08-08,11:00:00,706.59,27.9,7.5,569,86.77,2,30.4
2019-08-08,12:00:00,685.81,28.0,7.6,803,87.3,2,30.3
2019-08-08,13:00:00,657.55,28.0,7.5,170,87.81,3,30.2
2019-08-08,14:00:00,668.74,27.9,7.5,65,88.54,6,30.0
2019-08-08,15:00:00,705.57,27.8,7.4,45,88.64,6,29.9
2019-08-08,16:00:00,652.96,27.8,7.4,254,89.06,6,29.8
2019-08-08,17:00:00,581.27,27.7,7.4,215,89.71,7,29.6
2019-08-08,18:00:00,521.75,27.6,7.5,54,89.93,7,29.4
2019-08-08,19:00:00,477.58,27.6,7.6,0,90.36,7,29.3
2019-08-08,20:00:00,450.15,27.6,7.8,0,91.2,7,29.2
2019-08-08,21:00:00,463.06,27.6,7.9,0,91.22,7,29.2
2019-08-08,22:00:00,468.32,27.6,7.9,0,91.04,6,29.2
2019-08-08,23:00:00,480.81,27.5,7.9,0,90.49,7,29.2
2019-08-09,00:00:00,503.28,27.4,7.9,0,90.42,6,29.1
2019-08-09,01:00:00,539.88,27.3,8.0,0,90.52,6,29.0
2019-08-09,02:00:00,480.35,27.3,8.1,0,90.31,7,29.0
2019-08-09,03:00:00,448.55,27.2,8.3,0,90.53,7,28.9
2019-08-09,04:00:00,438.31,27.2,8.4,0,90.41,7,28.9
2019-08-09,05:00:00,438.38,27.1,8.5,0,90.18,8,28.9
2019-08-09,06:00:00,414.52,27.1,8.5,11,89.6,4,29.0
2019-08-09,07:00:00,411.03,27.1,8.5,58,89.23,8,29.1
2019-08-09,08:00:00,385.0,27.1,8.4,29,88.13,8,29.3
2019-08-09,09:00:00,391.0,27.0,8.3,232,86.39,6,29.5
2019-08-09,10:00:00,396.36,26.7,8.2,256,83.7,7,29.8
2019-08-09,11:00:00,409.42,26.5,8.0,151,80.49,7,30.2
2019-08-09,12:00:00,412.64,26.4,7.9,292,79.13,7,30.4
2019-08-09,13:00:00,406.23,26.4,7.8,337,78.12,7,30.7
2019-08-09,14:00:00,381.84,26.5,7.7,260,77.06,7,31.0
2019-08-09,15:00:00,480.6,26.6,7.7,394,77.25,6,31.1
2019-08-09,16:00:00,392.01,26.7,7.9,302,78.54,6,30.9
2019-08-09,17:00:00,406.32,26.7,8.1,136,79.58,6,30.6
2019-08-09,18:00:00,404.21,26.5,8.2,34,80.27,6,30.3
2019-08-09,19:00:00,389.85,26.4,8.1,0,79.89,6,30.3
2019-08-09,20:00:00,389.79,26.4,8.0,0,80.4,6,30.2
2019-08-09,21:00:00,385.19,26.6,7.8,0,80.94,6,30.2
2019-08-09,22:00:00,404.48,26.8,7.6,0,82.27,6,30.2
2019-08-09,23:00:00,454.39,27.3,7.5,0,83.57,6,30.4
2019-08-10,00:00:00,458.98,27.8,7.3,0,85.09,6,30.6
2019-08-10,01:00:00,450.66,28.1,7.2,0,86.15,6,30.7
2019-08-10,02:00:00,419.66,28.1,6.9,0,86.32,6,30.7
2019-08-10,03:00:00,425.58,28.1,6.6,0,86.73,6,30.6
2019-08-10,04:00:00,406.24,28.0,6.4,0,86.8,6,30.5
2019-08-10,05:00:00,400.65,27.9,6.1,0,85.35,6,30.6
2019-08-10,06:00:00,392.48,27.8,5.9,14,83.79,6,30.9
2019-08-10,07:00:00,380.5,27.8,5.8,45,81.8,6,31.3
2019-08-10,08:00:00,398.14,27.7,5.8,138,79.51,6,31.7
2019-08-10,09:00:00,443.27,27.7,5.7,404,77.72,7,32.1
2019-08-10,10:00:00,473.48,27.7,5.7,725,76.32,7,32.4
2019-08-10,11:00:00,484.4,27.6,5.6,695,75.06,6,32.6
2019-08-10,12:00:00,457.93,27.5,5.5,853,74.19,7,32.7
2019-08-10,13:00:00,491.4,27.4,5.5,791,73.6,7,32.7
2019-08-10,14:00:00,504.66,27.2,5.6,772,73.71,7,32.5
2019-08-10,15:00:00,512.86,27.0,5.8,670,74.22,0,32.2
2019-08-10,16:00:00,511.94,27.0,6.0,472,75.37,0,31.9
2019-08-10,17:00:00,493.43,27.2,6.3,254,78.68,7,31.3
2019-08-10,18:00:00,474.1,27.1,6.4,59,80.55,7,30.8
2019-08-10,19:00:00,461.01,27.0,6.5,0,80.55,7,30.7
2019-08-10,20:00:00,486.3,26.9,6.6,0,80.76,7,30.6
2019-08-10,21:00:00,475.93,26.9,6.7,0,80.14,7,30.7
2019-08-10,22:00:00,507.02,27.0,6.8,0,81.14,0,30.6
2019-08-10,23:00:00,529.04,27.3,7.0,0,82.87,7,30.5
2019-08-11,00:00:00,532.02,27.5,7.2,0,84.34,7,30.4
2019-08-11,01:00:00,488.25,27.7,7.4,0,85.56,7,30.4
2019-08-11,02:00:00,457.28,28.0,7.6,0,87.87,7,30.2
2019-08-11,03:00:00,430.14,28.1,7.7,0,89.8,7,30.0
2019-08-11,04:00:00,415.46,28.2,7.6,0,90.72,7,29.9
2019-08-11,05:00:00,405.67,28.2,7.6,0,90.61,7,29.9
2019-08-11,06:00:00,383.29,28.3,7.6,52,89.72,7,30.2
2019-08-11,07:00:00,388.4,28.4,7.7,195,88.24,7,30.6
2019-08-11,08:00:00,401.86,28.5,7.8,406,86.38,7,31.0
2019-08-11,09:00:00,419.32,28.3,7.9,588,83.8,7,31.4
2019-08-11,10:00:00,432.3,28.2,8.0,732,82.28,7,31.6
2019-08-11,11:00:00,425.52,28.2,8.0,810,81.69,7,31.7
2019-08-11,12:00:00,445.44,28.3,7.7,817,81.56,7,31.8
2019-08-11,13:00:00,470.97,28.3,7.4,897,81.1,0,31.9
2019-08-11,14:00:00,504.55,28.3,7.0,740,81.22,7,31.9
2019-08-11,15:00:00,535.35,28.4,6.9,588,82.7,7,31.7
2019-08-11,16:00:00,513.68,28.5,7.0,399,85.39,7,31.2
2019-08-11,17:00:00,487.75,28.4,7.2,201,87.48,7,30.7
2019-08-11,18:00:00,470.9,28.3,7.2,48,89.44,0,30.2
2019-08-11,19:00:00,468.48,28.0,7.1,0,89.77,1,29.9
2019-08-11,20:00:00,457.71,27.8,7.0,0,89.75,7,29.7
2019-08-11,21:00:00,467.76,27.7,7.0,0,89.37,7,29.6
2019-08-11,22:00:00,524.95,27.5,7.1,0,89.55,7,29.4
2019-08-11,23:00:00,569.65,27.4,7.1,0,89.32,7,29.3
2019-08-12,00:00:00,561.74,27.2,7.1,0,89.34,7,29.1
2019-08-12,01:00:00,523.25,27.0,7.1,0,88.88,3,29.0
2019-08-12,02:00:00,495.57,26.8,7.1,0,88.59,7,28.9
2019-08-12,03:00:00,473.14,26.7,7.1,0,88.3,7,28.8
2019-08-12,04:00:00,439.9,26.6,7.1,0,87.76,7,28.8
2019-08-12,05:00:00,426.38,26.6,7.1,0,87.72,3,28.8
2019-08-12,06:00:00,408.43,26.8,7.1,5,86.47,4,29.3
2019-08-12,07:00:00,419.75,26.9,7.1,117,83.62,3,30.0
2019-08-12,08:00:00,500.95,27.2,7.2,162,81.16,4,30.8
2019-08-12,09:00:00,616.66,27.6,7.4,322,81.51,4,31.1
2019-08-12,10:00:00,689.1,27.9,7.6,431,83.64,7,31.0
2019-08-12,11:00:00,697.95,28.2,7.7,211,85.52,4,30.9
2019-08-12,12:00:00,681.88,28.3,7.8,418,86.08,3,30.9
2019-08-12,13:00:00,719.58,28.3,7.8,743,86.52,7,30.8
2019-08-12,14:00:00,686.43,28.2,7.7,317,87.31,8,30.6
2019-08-12,15:00:00,673.51,28.2,7.5,357,87.94,8,30.4
2019-08-12,16:00:00,660.1,27.9,7.3,369,87.74,3,30.2
2019-08-12,17:00:00,629.75,27.9,7.1,157,88.7,7,30.0
2019-08-12,18:00:00,597.48,27.7,7.0,39,89.01,4,29.7
2019-08-12,19:00:00,579.67,27.6,6.9,0,89.37,7,29.5
2019-08-12,20:00:00,568.34,27.5,6.8,0,89.88,0,29.3
2019-08-12,21:00:00,545.67,27.4,6.8,0,89.89,4,29.2
2019-08-12,22:00:00,565.75,27.3,6.8,0,89.79,0,29.1
2019-08-12,23:00:00,608.15,27.1,6.8,0,89.61,0,29.0
2019-08-13,00:00:00,622.35,27.0,6.8,0,88.76,0,29.0
2019-08-13,01:00:00,567.33,26.8,6.7,0,88.48,0,28.9
2019-08-13,02:00:00,529.1,26.6,6.7,0,88.18,0,28.8
2019-08-13,03:00:00,476.84,26.6,6.6,0,89.11,0,28.6
2019-08-13,04:00:00,464.03,26.7,6.6,0,89.99,0,28.5
2019-08-13,05:00:00,441.86,26.8,6.5,0,90.85,0,28.4
2019-08-13,06:00:00,419.38,27.2,6.5,53,89.33,0,29.1
2019-08-13,07:00:00,436.56,27.1,6.4,244,84.27,1,30.0
2019-08-13,08:00:00,530.53,26.7,6.3,456,78.07,0,31.0
2019-08-13,09:00:00,600.73,26.8,6.2,629,76.11,7,31.5
2019-08-13,10:00:00,667.64,26.9,6.1,803,75.24,0,31.8
2019-08-13,11:00:00,681.28,27.1,6.1,905,75.29,1,32.0
2019-08-13,12:00:00,672.19,27.3,6.0,936,75.67,0,32.1
2019-08-13,13:00:00,679.61,27.4,6.1,897,76.69,0,32.0
2019-08-13,14:00:00,710.12,27.5,6.1,806,78.18,0,31.8
2019-08-13,15:00:00,713.34,27.7,6.0,621,80.13,7,31.5
2019-08-13,16:00:00,701.66,27.8,6.0,451,82.81,0,31.1
2019-08-13,17:00:00,660.36,27.8,5.9,237,84.67,0,30.7
2019-08-13,18:00:00,610.94,27.9,5.9,47,88.88,0,29.9
2019-08-13,19:00:00,592.17,27.7,5.9,0,90.22,0,29.5
2019-08-13,20:00:00,562.43,27.7,5.9,0,91.4,0,29.2
2019-08-13,21:00:00,547.55,27.6,5.9,0,92.27,0,29.0
2019-08-13,22:00:00,567.59,27.5,6.0,0,92.97,0,28.8
2019-08-13,23:00:00,586.22,27.4,5.9,0,92.35,0,28.8
2019-08-14,00:00:00,566.84,27.3,5.9,0,92.31,0,28.7
2019-08-14,01:00:00,545.2,27.2,5.8,0,92.23,0,28.6
2019-08-14,02:00:00,494.68,27.1,5.8,0,92.56,0,28.4
2019-08-14,03:00:00,465.0,26.9,5.7,0,92.24,0,28.3
2019-08-14,04:00:00,447.72,26.8,5.7,0,91.92,0,28.2
2019-08-14,05:00:00,421.05,26.7,5.7,0,91.37,0,28.2
2019-08-14,06:00:00,408.26,27.0,5.7,57,89.03,0,29.0
2019-08-14,07:00:00,427.33,27.0,5.7,251,84.82,1,29.8
2019-08-14,08:00:00,569.75,27.0,5.7,466,80.84,0,30.7
2019-08-14,09:00:00,618.43,27.1,5.7,661,78.31,0,31.3
2019-08-14,10:00:00,702.06,27.0,5.7,815,76.43,0,31.7
2019-08-14,11:00:00,716.41,27.0,5.7,920,74.87,0,32.0
2019-08-14,12:00:00,682.79,26.9,5.7,952,73.27,1,32.3
2019-08-14,13:00:00,720.1,27.0,5.8,916,73.47,0,32.3
2019-08-14,14:00:00,761.4,27.1,5.9,576,74.5,2,32.2
2019-08-14,15:00:00,730.61,27.3,5.9,657,76.93,0,31.9
2019-08-14,16:00:00,703.51,27.6,6.0,457,80.37,0,31.4
2019-08-14,17:00:00,642.34,27.6,6.1,240,82.59,1,30.9
2019-08-14,18:00:00,618.37,27.7,6.3,48,87.24,1,30.1
2019-08-14,19:00:00,601.62,27.7,6.4,0,88.54,0,29.8
2019-08-14,20:00:00,584.6,27.6,6.6,0,89.29,0,29.6
2019-08-14,21:00:00,573.91,27.7,6.8,0,90.37,1,29.4
2019-08-14,22:00:00,629.36,27.6,7.0,0,90.2,1,29.4
2019-08-14,23:00:00,662.76,27.6,7.1,0,90.91,3,29.2
2019-08-15,00:00:00,648.76,27.5,7.1,0,91.59,7,29.0
2019-08-15,01:00:00,603.42,27.4,7.0,0,92.39,4,28.8
2019-08-15,02:00:00,564.06,27.3,6.9,0,92.34,4,28.7
2019-08-15,03:00:00,516.02,27.2,6.6,0,91.92,7,28.6
2019-08-15,04:00:00,490.89,26.9,6.4,0,91.73,0,28.4
2019-08-15,05:00:00,461.87,26.8,6.2,0,91.49,3,28.3
2019-08-15,06:00:00,445.2,27.1,6.0,54,88.76,0,29.1
2019-08-15,07:00:00,516.29,26.9,6.0,192,83.28,3,30.0
2019-08-15,08:00:00,562.15,27.0,6.0,431,79.58,3,30.9
2019-08-15,09:00:00,611.8,27.1,6.1,305,77.42,3,31.5
2019-08-15,10:00:00,715.6,27.2,6.2,560,76.26,2,31.9
2019-08-15,11:00:00,741.95,27.3,6.4,456,75.91,3,32.1
2019-08-15,12:00:00,719.92,27.4,6.6,123,75.84,4,32.2
2019-08-15,13:00:00,735.74,27.5,6.8,454,76.7,4,32.1
2019-08-15,14:00:00,759.89,27.5,7.0,689,78.29,7,31.8
2019-08-15,15:00:00,757.12,27.7,7.1,522,80.12,7,31.5
2019-08-15,16:00:00,707.1,27.7,7.2,236,82.35,7,31.1
2019-08-15,17:00:00,667.34,27.6,7.2,62,84.24,7,30.6
2019-08-15,18:00:00,625.64,27.7,7.2,11,87.02,7,30.1
2019-08-15,19:00:00,586.94,27.6,7.1,0,87.28,7,29.9
2019-08-15,20:00:00,543.27,27.5,7.0,0,88.19,7,29.7
2019-08-15,21:00:00,533.89,27.5,6.9,0,88.81,3,29.5
2019-08-15,22:00:00,564.95,27.3,6.9,0,88.89,7,29.3
2019-08-15,23:00:00,603.8,27.2,6.8,0,89.32,7,29.1
2019-08-16,00:00:00,573.73,27.1,6.7,0,89.55,7,29.0
2019-08-16,01:00:00,546.0,27.0,6.7,0,90.28,7,28.8
2019-08-16,02:00:00,508.97,27.0,6.6,0,90.69,7,28.7
2019-08-16,03:00:00,487.02,27.0,6.5,0,91.12,7,28.6
2019-08-16,04:00:00,460.8,27.0,6.4,0,91.45,8,28.5
2019-08-16,05:00:00,445.72,26.9,6.4,0,91.25,4,28.5
2019-08-16,06:00:00,431.04,27.2,6.5,21,90.3,4,28.9
2019-08-16,07:00:00,431.93,27.2,6.5,199,88.61,8,29.3
2019-08-16,08:00:00,500.12,27.2,6.5,400,85.05,3,30.0
2019-08-16,09:00:00,532.39,27.2,6.6,349,81.53,4,30.7
2019-08-16,10:00:00,614.93,27.1,6.7,645,79.52,7,31.1
2019-08-16,11:00:00,638.86,27.2,6.8,540,79.11,4,31.3
2019-08-16,12:00:00,613.67,27.3,6.9,640,79.11,7,31.4
2019-08-16,13:00:00,650.83,27.4,7.0,759,79.2,7,31.4
2019-08-16,14:00:00,671.32,27.4,7.0,691,80.12,7,31.2
2019-08-16,15:00:00,683.72,27.4,7.0,398,81.81,7,30.9
2019-08-16,16:00:00,666.37,27.5,7.0,296,82.94,7,30.7
2019-08-16,17:00:00,628.43,27.3,7.0,224,83.89,7,30.3
2019-08-16,18:00:00,603.15,27.3,7.0,39,86.57,7,29.8
2019-08-16,19:00:00,588.6,27.1,7.1,0,86.39,7,29.6
2019-08-16,20:00:00,536.45,27.0,7.1,0,87.04,0,29.4
2019-08-16,21:00:00,534.78,27.0,7.1,0,87.82,7,29.2
2019-08-16,22:00:00,544.37,26.9,7.1,0,88.57,3,29.0
2019-08-16,23:00:00,617.31,26.9,7.0,0,89.35,4,28.8
2019-08-17,00:00:00,593.37,26.8,6.9,0,89.62,7,28.7
2019-08-17,01:00:00,542.15,26.8,6.8,0,89.85,7,28.6
2019-08-17,02:00:00,509.47,26.7,6.8,0,90.03,7,28.5
2019-08-17,03:00:00,467.5,26.6,6.8,0,89.47,7,28.5
2019-08-17,04:00:00,445.97,26.5,6.7,0,88.97,0,28.5
2019-08-17,05:00:00,435.67,26.4,6.7,0,87.96,0,28.6
2019-08-17,06:00:00,390.12,26.7,6.6,33,86.54,4,29.2
2019-08-17,07:00:00,410.21,26.6,6.5,234,83.29,7,29.7
2019-08-17,08:00:00,454.01,26.5,6.5,407,79.78,7,30.4
2019-08-17,09:00:00,461.45,26.6,6.4,484,77.26,7,31.0
2019-08-17,10:00:00,471.76,26.6,6.4,784,75.68,0,31.4
2019-08-17,11:00:00,493.37,26.6,6.4,888,75.1,0,31.6
2019-08-17,12:00:00,509.93,26.8,6.4,914,75.14,1,31.7
2019-08-17,13:00:00,547.36,26.9,6.5,872,75.64,0,31.7
2019-08-17,14:00:00,535.02,27.0,6.5,782,77.05,0,31.5
2019-08-17,15:00:00,526.11,27.1,6.6,448,78.91,3,31.2
2019-08-17,16:00:00,524.7,27.1,6.6,370,80.95,2,30.8
2019-08-17,17:00:00,529.9,27.2,6.6,126,84.01,7,30.2
2019-08-17,18:00:00,467.23,27.3,6.6,31,87.54,7,29.6
2019-08-17,19:00:00,492.0,27.3,6.6,0,89.13,7,29.3
2019-08-17,20:00:00,490.01,27.1,6.6,0,89.25,7,29.1
2019-08-17,21:00:00,512.18,26.9,6.6,0,88.48,7,29.0
2019-08-17,22:00:00,548.12,26.7,6.6,0,88.69,1,28.8
2019-08-17,23:00:00,575.01,26.6,6.5,0,89.22,1,28.5
2019-08-18,00:00:00,574.35,26.4,6.5,0,89.21,0,28.3
2019-08-18,01:00:00,549.15,26.2,6.4,0,89.3,3,28.1
2019-08-18,02:00:00,500.73,25.9,6.4,0,88.79,7,27.9
2019-08-18,03:00:00,474.58,25.5,6.3,0,87.5,0,27.8
2019-08-18,04:00:00,448.23,25.2,6.3,0,86.41,0,27.7
2019-08-18,05:00:00,429.23,25.1,6.4,0,85.03,0,27.8
2019-08-18,06:00:00,409.87,25.3,6.5,49,82.63,0,28.5
2019-08-18,07:00:00,412.16,25.3,6.7,237,79.53,0,29.2
2019-08-18,08:00:00,423.37,25.3,6.8,445,75.04,0,30.2
2019-08-18,09:00:00,428.8,25.4,7.0,632,73.38,0,30.7
2019-08-18,10:00:00,446.04,25.6,7.1,427,74.51,3,30.7
2019-08-18,11:00:00,464.09,25.6,7.2,547,74.67,3,30.6
2019-08-18,12:00:00,491.2,25.6,7.2,74,76.03,4,30.3
2019-08-18,13:00:00,511.51,25.7,7.1,360,77.29,7,30.1
2019-08-18,14:00:00,523.4,25.8,7.1,225,78.71,7,29.9
2019-08-18,15:00:00,527.55,25.9,7.0,222,80.65,7,29.6
2019-08-18,16:00:00,525.97,26.0,7.0,185,83.03,8,29.2
2019-08-18,17:00:00,526.03,26.1,6.9,55,84.91,8,28.9
2019-08-18,18:00:00,507.15,26.1,6.9,16,86.67,8,28.5
2019-08-18,19:00:00,512.07,26.0,6.8,0,87.44,8,28.3
2019-08-18,20:00:00,521.25,25.9,6.7,0,87.65,7,28.1
2019-08-18,21:00:00,550.77,25.7,6.6,0,87.25,7,28.0
2019-08-18,22:00:00,580.38,25.5,6.6,0,86.91,6,27.9
2019-08-18,23:00:00,615.16,25.4,6.6,0,86.77,6,27.8
2019-08-19,00:00:00,606.97,25.3,6.6,0,86.58,7,27.7
2019-08-19,01:00:00,561.73,25.1,6.6,0,86.25,7,27.6
2019-08-19,02:00:00,522.5,24.9,6.6,0,85.38,7,27.6
2019-08-19,03:00:00,480.28,24.8,6.6,0,84.61,8,27.6
2019-08-19,04:00:00,455.54,24.7,6.6,0,84.08,7,27.6
2019-08-19,05:00:00,438.01,24.7,6.6,0,84.29,7,27.6
2019-08-19,06:00:00,421.9,25.2,6.7,31,85.11,7,27.9
2019-08-19,07:00:00,439.56,25.3,6.7,148,84.24,7,28.2
2019-08-19,08:00:00,516.52,25.4,6.8,118,83.06,7,28.6
2019-08-19,09:00:00,611.12,25.5,6.9,390,81.97,8,28.9
2019-08-19,10:00:00,670.74,25.6,6.9,564,82.09,7,29.0
2019-08-19,11:00:00,695.86,25.7,7.0,622,82.23,7,29.0
2019-08-19,12:00:00,696.0,25.6,7.0,627,82.63,7,28.9
2019-08-19,13:00:00,710.84,25.7,7.1,687,83.2,3,28.8
2019-08-19,14:00:00,717.06,25.7,7.1,384,84.19,7,28.6
2019-08-19,15:00:00,714.76,25.7,7.0,229,84.76,6,28.5
2019-08-19,16:00:00,686.28,25.7,7.0,24,85.97,6,28.3
2019-08-19,17:00:00,667.33,25.8,6.9,59,87.33,7,28.1
2019-08-19,18:00:00,632.88,25.8,6.9,19,88.36,7,27.9
2019-08-19,19:00:00,609.65,25.8,7.0,0,88.35,8,27.9
2019-08-19,20:00:00,593.86,25.8,7.0,0,88.3,7,27.9
2019-08-19,21:00:00,593.9,25.7,6.9,0,88.05,8,27.9
2019-08-19,22:00:00,610.09,25.7,6.8,0,88.46,7,27.8
2019-08-19,23:00:00,623.57,25.7,6.8,0,88.93,7,27.7
2019-08-20,00:00:00,620.72,25.7,6.8,0,89.16,4,27.6
2019-08-20,01:00:00,574.62,25.6,6.8,0,89.76,4,27.4
2019-08-20,02:00:00,529.71,25.4,6.8,0,89.59,7,27.3
2019-08-20,03:00:00,490.25,25.3,6.7,0,89.22,7,27.2
2019-08-20,04:00:00,464.77,25.2,6.7,0,88.96,7,27.2
2019-08-20,05:00:00,443.88,25.2,6.7,0,89.04,1,27.2
2019-08-20,06:00:00,424.75,25.6,6.6,36,87.79,7,27.8
2019-08-20,07:00:00,441.3,25.7,6.6,158,85.94,7,28.3
2019-08-20,08:00:00,509.06,25.8,6.6,412,84.07,7,28.8
2019-08-20,09:00:00,608.57,25.9,6.6,651,82.39,1,29.2
2019-08-20,10:00:00,662.02,25.9,6.6,136,81.5,3,29.4
2019-08-20,11:00:00,682.63,26.0,6.6,368,80.85,2,29.6
2019-08-20,12:00:00,690.28,25.9,6.6,761,80.98,3,29.5
2019-08-20,13:00:00,703.95,25.8,6.6,421,81.71,4,29.3
2019-08-20,14:00:00,716.86,25.8,6.5,230,82.12,4,29.2
2019-08-20,15:00:00,710.94,25.8,6.5,515,83.14,3,29.0
2019-08-20,16:00:00,693.53,25.9,6.5,318,85.07,4,28.7
2019-08-20,17:00:00,664.51,26.0,6.5,94,86.42,4,28.5
2019-08-20,18:00:00,629.25,26.0,6.5,23,87.86,7,28.2
2019-08-20,19:00:00,606.06,25.9,6.5,0,88.36,4,28.0
2019-08-20,20:00:00,588.49,25.8,6.5,0,87.82,4,28.0
2019-08-20,21:00:00,591.58,25.7,6.5,0,87.67,8,27.9
2019-08-20,22:00:00,605.24,25.5,6.6,0,86.9,4,27.9
2019-08-20,23:00:00,606.65,25.3,6.7,0,87.05,4,27.7
2019-08-21,00:00:00,588.03,25.2,6.7,0,86.64,4,27.6
2019-08-21,01:00:00,554.26,25.0,6.8,0,86.51,4,27.5
2019-08-21,02:00:00,512.84,24.9,6.8,0,86.97,4,27.3
2019-08-21,03:00:00,473.25,24.9,6.9,0,86.78,4,27.3
2019-08-21,04:00:00,450.68,24.9,6.9,0,87.49,3,27.2
2019-08-21,05:00:00,430.44,25.1,7.0,0,87.71,0,27.3
2019-08-21,06:00:00,409.51,25.6,7.1,19,87.24,3,27.9
2019-08-21,07:00:00,428.85,25.8,7.3,236,86.32,7,28.3
2019-08-21,08:00:00,513.3,25.8,7.5,381,86.02,7,28.4
2019-08-21,09:00:00,601.16,25.9,7.6,595,85.55,7,28.6
2019-08-21,10:00:00,673.35,26.0,7.7,689,85.31,7,28.7
2019-08-21,11:00:00,691.69,26.0,7.7,791,85.05,7,28.8
2019-08-21,12:00:00,701.78,26.1,7.7,338,85.33,7,28.8
2019-08-21,13:00:00,713.83,26.2,7.6,704,85.18,7,28.9
2019-08-21,14:00:00,729.39,26.2,7.5,223,85.73,8,28.8
2019-08-21,15:00:00,721.83,26.2,7.4,482,85.68,6,28.8
2019-08-21,16:00:00,706.08,26.1,7.3,400,85.83,8,28.7
2019-08-21,17:00:00,668.35,26.1,7.1,195,86.81,3,28.5
2019-08-21,18:00:00,632.7,25.8,7.0,22,87.09,0,28.2
2019-08-21,19:00:00,615.57,25.7,7.0,0,85.99,0,28.3
2019-08-21,20:00:00,593.51,25.7,6.9,0,85.89,0,28.3
2019-08-21,21:00:00,587.54,25.7,6.9,0,86.08,0,28.3
2019-08-21,22:00:00,609.89,25.8,6.8,0,86.66,0,28.2
2019-08-21,23:00:00,632.72,25.8,6.7,0,86.66,7,28.2
2019-08-22,00:00:00,620.87,25.8,6.6,0,86.65,0,28.2
2019-08-22,01:00:00,580.45,25.7,6.6,0,86.26,0,28.2
2019-08-22,02:00:00,532.36,25.6,6.5,0,86.42,0,28.1
2019-08-22,03:00:00,489.49,25.5,6.4,0,85.97,0,28.1
2019-08-22,04:00:00,464.05,25.5,6.3,0,85.6,0,28.1
2019-08-22,05:00:00,445.86,25.4,6.2,0,85.35,0,28.1
2019-08-22,06:00:00,424.88,26.0,6.1,48,85.44,0,28.7
2019-08-22,07:00:00,448.19,26.3,6.0,242,82.29,0,29.6
2019-08-22,08:00:00,526.87,26.1,5.9,459,79.14,0,30.1
2019-08-22,09:00:00,620.73,26.2,5.9,659,77.94,0,30.5
2019-08-22,10:00:00,680.85,26.4,5.9,816,77.05,0,30.9
2019-08-22,11:00:00,677.67,26.6,5.9,935,77.62,0,31.0
2019-08-22,12:00:00,684.55,26.8,5.9,963,77.97,0,31.1
2019-08-22,13:00:00,708.65,26.9,5.9,922,78.92,0,31.0
2019-08-22,14:00:00,735.14,27.0,6.0,818,80.6,1,30.7
2019-08-22,15:00:00,722.17,27.0,6.0,305,82.65,3,30.3
2019-08-22,16:00:00,708.08,27.1,6.0,449,85.28,1,29.8
2019-08-22,17:00:00,662.0,27.1,6.0,228,87.39,1,29.4
2019-08-22,18:00:00,615.14,27.0,6.0,37,89.49,0,28.9
2019-08-22,19:00:00,555.56,26.9,5.9,0,89.62,0,28.8
2019-08-22,20:00:00,505.14,26.9,5.8,0,89.39,0,28.8
2019-08-22,21:00:00,513.61,26.8,5.7,0,89.68,0,28.7
2019-08-22,22:00:00,523.12,26.8,5.6,0,89.51,0,28.7
2019-08-22,23:00:00,525.68,26.8,5.4,0,89.81,0,28.6
2019-08-23,00:00:00,516.65,26.7,5.3,0,90.37,0,28.4
2019-08-23,01:00:00,485.83,26.6,5.2,0,91.49,0,28.1
2019-08-23,02:00:00,439.58,26.5,5.1,0,91.36,0,28.0
2019-08-23,03:00:00,445.09,26.4,5.1,0,90.87,0,28.0
2019-08-23,04:00:00,422.94,26.3,5.1,0,90.24,0,28.0
2019-08-23,05:00:00,420.13,26.2,5.1,0,90.05,0,28.0
2019-08-23,06:00:00,404.67,26.7,5.2,54,87.9,0,28.9
