time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),rain (mm),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),et0_fao_evapotranspiration (mm),vapour_pressure_deficit (kPa),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²),sun
2019-01-31 07:00:00,17.5,65,10.9,17.6,0.0,2,0,2,0,0.02,0.7,12.6,2.5,10.1,13.8,98.4,1
2019-01-31 08:00:00,18.6,68,12.5,18.3,0.0,4,0,9,0,0.08,0.69,193.5,117.3,76.1,652.6,395.9,1
2019-01-31 09:00:00,19.7,66,13.2,19.5,0.0,16,1,16,0,0.18,0.78,363.5,262.1,101.4,698.3,654.1,1
2019-01-31 10:00:00,21.5,62,13.8,21.7,0.0,26,13,25,0,0.3,0.98,528.9,398.4,130.5,738.6,855.6,1
2019-01-31 11:00:00,22.8,61,14.8,23.5,0.0,21,14,19,0,0.38,1.09,635.0,476.5,158.5,724.2,986.6,1
2019-01-31 12:00:00,24.2,57,15.3,25.0,0.0,19,13,18,0,0.46,1.29,701.7,552.0,149.7,763.3,1038.2,1
2019-01-31 13:00:00,24.6,55,15.0,25.0,0.0,30,15,29,0,0.46,1.39,665.0,521.3,143.8,713.7,1006.8,1
2019-01-31 14:00:00,24.1,55,14.5,23.7,0.0,80,16,79,0,0.42,1.35,563.5,424.3,139.2,624.7,894.7,1
2019-01-31 15:00:00,22.2,63,14.7,22.0,0.0,94,10,94,0,0.29,1.01,373.2,209.9,163.3,366.2,709.3,1
2019-01-31 16:00:00,19.5,73,14.5,19.0,0.8,99,16,99,0,0.13,0.62,127.1,12.5,114.5,29.9,463.4,1
2019-01-31 17:00:00,16.7,88,14.7,15.9,2.2,100,100,100,0,0.05,0.23,17.3,2.2,15.1,9.5,173.8,1
2019-01-31 18:00:00,15.4,89,13.6,14.8,0.4,100,100,100,0,0.03,0.2,0.0,0.0,0.0,0.0,0.0,0
2019-01-31 19:00:00,15.0,87,12.8,14.2,0.3,100,100,93,0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0
2019-01-31 20:00:00,15.6,80,12.2,14.8,0.1,100,100,100,0,0.01,0.35,0.0,0.0,0.0,0.0,0.0,0
2019-01-31 21:00:00,15.6,80,12.1,14.4,0.1,100,100,96,0,0.02,0.36,0.0,0.0,0.0,0.0,0.0,0
2019-01-31 22:00:00,15.2,77,11.2,13.5,0.1,100,100,67,0,0.03,0.4,0.0,0.0,0.0,0.0,0.0,0
2019-01-31 23:00:00,14.7,77,10.8,13.2,0.0,100,100,24,0,0.02,0.38,0.0,0.0,0.0,0.0,0.0,0
2019-02-01 00:00:00,14.5,78,10.7,13.3,0.0,100,100,41,0,0.02,0.37,0.0,0.0,0.0,0.0,0.0,0
2019-02-01 01:00:00,14.4,78,10.6,13.3,0.1,100,100,35,0,0.01,0.36,0.0,0.0,0.0,0.0,0.0,0
2019-02-01 02:00:00,14.1,78,10.4,13.0,0.1,100,100,37,0,0.01,0.35,0.0,0.0,0.0,0.0,0.0,0
2019-02-01 03:00:00,13.8,79,10.2,12.5,0.1,100,100,34,0,0.01,0.34,0.0,0.0,0.0,0.0,0.0,0
2019-02-01 04:00:00,13.5,79,9.9,11.9,0.1,99,99,13,0,0.02,0.33,0.0,0.0,0.0,0.0,0.0,0
2019-02-01 05:00:00,13.5,78,9.7,12.0,0.0,100,100,6,0,0.01,0.34,0.0,0.0,0.0,0.0,0.0,0
2019-02-01 06:00:00,13.4,78,9.7,11.8,0.0,99,99,4,0,0.01,0.33,0.0,0.0,0.0,0.0,0.0,0
2019-02-01 07:00:00,13.4,78,9.7,11.8,0.0,99,99,3,0,0.04,0.34,5.0,0.0,5.0,0.0,100.8,1
2019-02-01 08:00:00,14.4,77,10.4,13.4,0.0,99,100,7,0,0.05,0.38,66.4,1.6,64.8,8.8,398.7,1
2019-02-01 09:00:00,14.9,71,9.6,12.7,0.0,100,100,12,0,0.1,0.5,122.3,9.9,112.4,26.2,657.5,1
2019-02-01 10:00:00,14.8,71,9.6,12.4,0.0,100,100,27,0,0.11,0.49,118.1,0.0,118.1,0.0,859.4,1
2019-02-01 11:00:00,15.1,69,9.3,12.6,0.0,100,100,38,0,0.14,0.54,179.8,14.9,164.9,22.5,990.8,1
2019-02-01 12:00:00,15.4,67,9.2,12.8,0.0,98,98,66,0,0.18,0.58,268.9,30.6,238.3,42.1,1042.6,1
2019-02-01 13:00:00,15.2,67,9.2,12.7,0.0,100,100,62,0,0.17,0.57,233.8,23.5,210.3,32.0,1011.4,1
2019-02-01 14:00:00,15.6,66,9.3,13.2,0.0,98,97,86,0,0.21,0.61,309.4,95.4,214.1,139.7,899.3,1
2019-02-01 15:00:00,15.5,66,9.3,12.9,0.0,99,21,99,0,0.16,0.59,181.0,23.7,157.3,41.2,713.9,1
2019-02-01 16:00:00,15.9,64,9.2,13.1,0.0,100,100,63,0,0.15,0.64,153.2,58.9,94.3,139.5,467.8,1
2019-02-01 17:00:00,15.3,70,9.8,13.1,0.0,100,11,100,0,0.09,0.53,40.9,7.6,33.3,33.1,177.9,1
2019-02-01 18:00:00,15.0,73,10.1,12.9,0.1,100,2,100,0,0.06,0.47,0.0,0.0,0.0,0.0,0.0,0
2019-02-01 19:00:00,15.0,75,10.7,13.0,0.2,100,3,100,0,0.03,0.42,0.0,0.0,0.0,0.0,0.0,0
2019-02-01 20:00:00,15.3,80,11.8,13.5,0.1,96,14,85,0,0.03,0.35,0.0,0.0,0.0,0.0,0.0,0
2019-02-01 21:00:00,15.6,80,12.2,13.8,0.0,87,7,87,0,0.03,0.35,0.0,0.0,0.0,0.0,0.0,0
2019-02-01 22:00:00,15.9,80,12.5,13.9,0.0,92,10,92,0,0.03,0.36,0.0,0.0,0.0,0.0,0.0,0
2019-02-01 23:00:00,16.0,81,12.6,14.2,0.0,73,10,73,0,0.03,0.35,0.0,0.0,0.0,0.0,0.0,0
2019-02-02 00:00:00,16.0,81,12.8,14.3,0.0,66,6,65,0,0.03,0.34,0.0,0.0,0.0,0.0,0.0,0
2019-02-02 01:00:00,15.9,83,13.0,14.4,0.0,38,4,38,0,0.02,0.31,0.0,0.0,0.0,0.0,0.0,0
2019-02-02 02:00:00,15.8,84,13.1,14.7,0.0,63,3,63,0,0.02,0.29,0.0,0.0,0.0,0.0,0.0,0
2019-02-02 03:00:00,16.1,83,13.3,15.3,0.0,98,5,98,0,0.01,0.3,0.0,0.0,0.0,0.0,0.0,0
2019-02-02 04:00:00,16.7,79,13.1,16.2,0.0,100,8,100,0,0.02,0.39,0.0,0.0,0.0,0.0,0.0,0
2019-02-02 05:00:00,17.0,77,12.8,16.5,0.0,100,33,100,0,0.02,0.45,0.0,0.0,0.0,0.0,0.0,0
2019-02-02 06:00:00,17.2,74,12.5,16.7,0.0,28,14,24,0,0.02,0.51,0.0,0.0,0.0,0.0,0.0,0
2019-02-02 07:00:00,16.5,77,12.5,16.1,0.0,32,28,15,0,0.04,0.42,12.4,2.5,9.9,13.7,103.3,1
2019-02-02 08:00:00,18.8,70,13.3,18.4,0.0,44,22,16,0,0.08,0.65,154.4,83.5,70.9,461.3,401.7,1
2019-02-02 09:00:00,20.6,64,13.6,20.3,0.0,26,22,23,0,0.18,0.87,314.8,197.5,117.3,519.7,660.9,1
2019-02-02 10:00:00,22.0,59,13.7,21.4,0.0,26,9,25,0,0.28,1.08,452.1,316.0,136.1,580.1,863.2,1
2019-02-02 11:00:00,23.3,55,13.8,22.3,0.0,19,0,18,0,0.39,1.28,591.3,436.0,155.3,656.7,994.9,1
2019-02-02 12:00:00,24.1,55,14.6,23.6,0.0,9,4,9,0,0.46,1.34,685.5,539.8,145.7,739.9,1047.0,1
2019-02-02 13:00:00,24.4,55,14.7,23.9,0.0,8,2,7,0,0.47,1.38,678.9,543.9,135.0,737.9,1016.0,1
2019-02-02 14:00:00,24.6,55,15.0,24.4,0.0,9,5,8,0,0.44,1.38,602.3,481.6,120.6,702.0,903.9,1
2019-02-02 15:00:00,24.2,58,15.5,24.2,0.0,19,17,16,0,0.36,1.27,452.0,351.8,100.3,606.6,718.4,1
2019-02-02 16:00:00,23.1,63,15.6,23.3,0.0,23,22,13,0,0.23,1.05,247.2,174.8,72.4,410.5,472.1,1
2019-02-02 17:00:00,21.5,67,15.1,21.6,0.0,26,26,8,0,0.12,0.84,81.6,49.1,32.5,209.4,181.9,1
2019-02-02 18:00:00,19.8,71,14.3,19.9,0.0,7,7,2,0,0.05,0.68,0.0,0.0,0.0,0.0,0.0,0
2019-02-02 19:00:00,19.0,72,13.8,19.0,0.0,2,2,0,0,0.02,0.61,0.0,0.0,0.0,0.0,0.0,0
2019-02-02 20:00:00,19.2,73,14.3,20.4,0.0,8,3,0,0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0
2019-02-02 21:00:00,18.5,77,14.4,19.6,0.0,3,2,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0
2019-02-02 22:00:00,18.1,80,14.5,19.3,0.0,11,3,2,8,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0
2019-02-02 23:00:00,16.4,89,14.5,17.5,0.0,14,7,0,7,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0
2019-02-03 00:00:00,15.0,98,14.7,16.1,0.0,48,46,0,8,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0
2019-02-03 01:00:00,14.1,100,14.1,15.0,0.0,100,100,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-02-03 02:00:00,13.6,100,13.6,14.6,0.0,100,100,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-02-03 03:00:00,13.8,100,13.8,14.9,0.0,100,100,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-02-03 04:00:00,13.6,100,13.6,14.5,0.0,100,100,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-02-03 05:00:00,13.5,100,13.5,14.5,0.0,100,100,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-02-03 06:00:00,14.0,98,13.7,15.0,0.0,42,32,16,12,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0
2019-02-03 07:00:00,14.5,96,13.9,15.4,0.0,29,21,13,1,0.01,0.07,12.3,2.5,9.9,13.8,105.9,1
2019-02-03 08:00:00,17.4,88,15.4,18.8,0.0,10,17,1,0,0.05,0.23,179.0,91.0,87.9,497.4,404.7,1
2019-02-03 09:00:00,20.2,79,16.4,22.2,0.0,12,3,12,0,0.18,0.5,378.6,259.0,119.6,677.2,664.3,1
2019-02-03 10:00:00,22.9,68,16.7,25.0,0.0,18,2,18,0,0.31,0.89,553.2,429.5,123.7,784.4,867.1,1
2019-02-03 11:00:00,24.9,62,17.0,27.2,0.0,18,3,18,0,0.41,1.2,643.4,494.5,148.9,741.3,999.1,1
2019-02-03 12:00:00,26.5,57,17.4,29.0,0.0,7,0,7,0,0.47,1.47,693.7,550.0,143.6,750.5,1051.5,1
2019-02-03 13:00:00,26.3,60,17.8,28.3,0.0,10,0,9,0,0.49,1.38,692.7,568.5,124.3,767.6,1020.6,1
2019-02-03 14:00:00,25.6,63,18.0,27.7,0.0,26,16,25,0,0.42,1.22,572.5,450.9,121.6,653.9,908.5,1
2019-02-03 15:00:00,25.2,64,17.9,27.2,0.0,48,39,44,0,0.32,1.15,415.4,306.2,109.1,525.0,722.9,1
2019-02-03 16:00:00,24.5,67,17.9,26.8,0.0,35,29,27,0,0.19,1.02,212.9,143.5,69.4,334.5,476.5,1
2019-02-03 17:00:00,23.2,76,18.7,26.1,0.0,75,72,36,0,0.08,0.68,62.9,33.9,28.9,143.0,186.0,1
2019-02-03 18:00:00,21.6,83,18.6,24.2,0.0,87,84,64,0,0.03,0.44,0.0,0.0,0.0,0.0,0.0,0
2019-02-03 19:00:00,21.1,85,18.5,23.8,0.0,60,55,32,0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0
2019-02-03 20:00:00,20.6,83,17.7,22.8,0.0,30,0,6,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0
2019-02-03 21:00:00,20.2,84,17.5,22.4,0.0,25,1,16,14,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0
2019-02-03 22:00:00,19.2,89,17.4,21.3,0.0,29,1,18,17,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0
2019-02-03 23:00:00,19.3,87,17.1,21.1,0.0,29,2,24,9,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0
2019-02-04 00:00:00,18.8,89,16.9,20.5,0.0,41,10,41,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
2019-02-04 01:00:00,18.8,87,16.7,20.5,0.0,50,20,49,0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0
2019-02-04 02:00:00,18.8,88,16.7,20.4,0.0,60,23,58,1,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0
2019-02-04 03:00:00,20.5,77,16.3,21.9,0.0,80,75,69,8,0.01,0.56,0.0,0.0,0.0,0.0,0.0,0
2019-02-04 04:00:00,18.2,90,16.5,18.2,0.2,99,99,25,11,0.01,0.21,0.0,0.0,0.0,0.0,0.0,0
2019-02-04 05:00:00,17.7,86,15.4,17.3,0.1,99,99,58,6,0.01,0.28,0.0,0.0,0.0,0.0,0.0,0
2019-02-04 06:00:00,17.4,86,15.0,16.9,0.2,99,99,73,0,0.01,0.29,0.0,0.0,0.0,0.0,0.0,0
2019-02-04 07:00:00,17.1,86,14.7,16.5,0.3,100,100,87,0,0.04,0.28,4.9,0.0,4.9,0.0,108.6,1
2019-02-04 08:00:00,17.1,86,14.8,17.1,0.3,88,91,76,0,0.05,0.27,62.6,1.6,61.0,8.4,407.9,1
2019-02-04 09:00:00,17.6,85,15.0,16.9,0.2,100,100,81,0,0.08,0.31,101.0,13.6,87.5,35.2,667.9,1
2019-02-04 10:00:00,18.0,81,14.7,17.3,0.2,100,100,65,0,0.11,0.39,156.2,11.2,145.0,20.4,871.0,1
2019-02-04 11:00:00,18.1,81,14.8,17.5,0.1,99,99,55,0,0.11,0.39,140.4,0.0,140.4,0.0,1003.4,1
2019-02-04 12:00:00,18.3,79,14.6,17.6,0.1,98,97,71,0,0.14,0.44,206.8,5.1,201.7,6.9,1055.9,1
2019-02-04 13:00:00,18.3,77,14.3,17.3,0.1,100,100,86,0,0.16,0.48,218.2,30.3,187.9,40.8,1025.1,1
2019-02-04 14:00:00,17.9,78,14.1,17.1,0.1,99,97,94,0,0.12,0.44,127.3,0.0,127.3,0.0,913.1,1
2019-02-04 15:00:00,18.0,79,14.2,16.9,0.1,97,94,87,0,0.12,0.44,134.7,25.5,109.2,43.5,727.4,1
2019-02-04 16:00:00,17.7,80,14.2,16.8,0.0,99,98,96,0,0.09,0.4,74.3,3.2,71.1,7.3,480.8,1
2019-02-04 17:00:00,17.4,83,14.4,16.9,0.3,98,95,96,40,0.05,0.34,15.7,1.1,14.6,4.7,190.0,1
2019-02-04 18:00:00,16.9,88,14.8,16.7,1.1,99,95,98,37,0.03,0.24,0.0,0.0,0.0,0.0,0.0,0
2019-02-04 19:00:00,16.9,89,15.1,17.0,0.0,100,94,100,43,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0
2019-02-04 20:00:00,17.3,90,15.6,17.8,0.1,100,96,95,45,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0
2019-02-04 21:00:00,17.7,88,15.7,18.2,0.0,100,100,97,3,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0
2019-02-04 22:00:00,17.5,90,15.9,18.2,0.3,100,95,100,29,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0
2019-02-04 23:00:00,17.3,91,15.9,18.2,0.2,81,0,73,46,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0
2019-02-05 00:00:00,17.1,90,15.5,17.8,0.4,90,57,88,1,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0
2019-02-05 01:00:00,17.0,92,15.7,18.1,0.1,92,91,86,0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0
2019-02-05 02:00:00,17.1,93,15.9,18.2,0.1,100,100,91,0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0
2019-02-05 03:00:00,17.2,92,16.0,18.5,0.2,100,100,56,0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0
2019-02-05 04:00:00,17.2,93,16.1,18.7,0.2,88,83,82,0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0
2019-02-05 05:00:00,17.2,94,16.1,18.8,0.3,100,100,93,0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0
2019-02-05 06:00:00,17.2,94,16.2,18.9,0.3,100,100,99,0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0
2019-02-05 07:00:00,17.4,95,16.6,19.2,0.3,100,100,100,0,0.02,0.1,4.9,0.0,4.9,0.0,111.5,1
2019-02-05 08:00:00,17.7,89,15.9,19.3,0.4,100,94,97,0,0.03,0.21,37.4,0.0,37.4,0.0,411.1,1
2019-02-05 09:00:00,18.0,89,16.1,19.5,0.4,94,66,93,0,0.05,0.23,75.1,0.0,75.1,0.0,671.5,1
2019-02-05 10:00:00,19.2,81,16.0,20.0,0.3,97,97,89,0,0.12,0.41,182.0,23.6,158.4,42.6,875.0,1
2019-02-05 11:00:00,19.6,81,16.2,20.3,0.3,100,100,70,0,0.13,0.44,182.9,12.8,170.1,18.9,1007.7,1
2019-02-05 12:00:00,19.9,81,16.5,20.9,0.1,100,100,38,0,0.16,0.45,245.5,34.6,210.9,46.8,1060.4,1
2019-02-05 13:00:00,20.9,76,16.6,22.2,0.0,97,97,44,0,0.25,0.58,376.8,124.3,252.5,166.3,1029.7,1
2019-02-05 14:00:00,21.2,75,16.6,23.0,0.0,92,91,38,0,0.2,0.63,275.2,44.0,231.2,63.2,917.7,1
2019-02-05 15:00:00,21.6,74,16.7,23.7,0.0,78,75,27,0,0.18,0.68,237.9,73.1,164.8,123.9,731.9,1
2019-02-05 16:00:00,21.9,73,16.8,24.2,0.0,46,44,7,0,0.14,0.71,170.9,57.8,113.1,132.6,485.0,1
2019-02-05 17:00:00,21.0,78,17.0,23.1,0.0,42,42,4,0,0.07,0.56,64.0,23.8,40.2,97.7,193.9,1
2019-02-05 18:00:00,18.6,87,16.4,20.3,0.0,61,61,1,0,0.02,0.28,0.0,0.0,0.0,0.0,0.0,0
2019-02-05 19:00:00,17.5,91,16.0,18.9,0.0,85,85,1,0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0
2019-02-05 20:00:00,16.7,92,15.4,17.8,0.0,83,46,3,0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0
2019-02-05 21:00:00,16.3,94,15.4,17.8,0.0,41,39,9,0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0
2019-02-05 22:00:00,16.0,96,15.3,17.5,0.0,34,27,20,0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0
2019-02-05 23:00:00,15.6,98,15.2,16.6,0.0,45,41,14,0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0
2019-02-06 00:00:00,15.4,99,15.3,16.0,0.0,51,51,16,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0
2019-02-06 01:00:00,15.3,99,15.1,16.6,0.0,56,55,10,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0
2019-02-06 02:00:00,15.1,99,15.0,16.2,0.0,96,96,1,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0
2019-02-06 03:00:00,14.4,100,14.4,15.4,0.0,100,100,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0
2019-02-06 04:00:00,14.3,99,14.1,14.8,0.0,100,100,0,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0
2019-02-06 05:00:00,13.8,99,13.7,14.4,0.0,100,100,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0
2019-02-06 06:00:00,13.4,99,13.3,14.1,0.0,100,100,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0
2019-02-06 07:00:00,13.9,99,13.7,14.2,0.0,100,100,0,0,0.01,0.02,12.1,0.0,12.1,0.0,114.4,1
2019-02-06 08:00:00,17.0,89,15.1,17.4,0.0,64,1,0,0,0.05,0.22,144.4,34.2,110.2,180.1,414.4,1
2019-02-06 09:00:00,20.0,79,16.2,20.9,0.0,0,0,0,0,0.19,0.5,419.4,312.4,107.0,800.8,675.3,1
2019-02-06 10:00:00,22.6,69,16.7,23.0,0.0,1,1,0,0,0.33,0.84,599.8,483.0,116.8,868.4,879.1,1
2019-02-06 11:00:00,24.0,69,17.9,25.1,0.0,13,13,0,0,0.42,0.93,718.6,593.2,125.4,876.8,1012.0,1
2019-02-06 12:00:00,24.7,64,17.5,25.5,0.0,2,2,0,0,0.46,1.11,716.1,501.2,214.9,674.6,1064.9,1
2019-02-06 13:00:00,24.5,65,17.6,25.1,0.0,5,5,0,0,0.47,1.06,744.9,613.7,131.2,817.3,1034.3,1
2019-02-06 14:00:00,23.8,68,17.6,23.7,0.0,10,10,0,0,0.42,0.94,644.2,514.1,130.2,734.4,922.2,1
2019-02-06 15:00:00,24.0,65,17.1,23.0,0.0,15,15,3,0,0.36,1.04,477.9,365.9,112.0,616.6,736.3,1
2019-02-06 16:00:00,23.6,69,17.5,23.1,0.0,50,48,27,0,0.25,0.91,275.8,190.2,85.6,433.5,489.2,1
2019-02-06 17:00:00,22.5,74,17.7,23.1,0.0,38,33,34,0,0.13,0.71,91.3,55.9,35.4,227.2,197.8,1
2019-02-06 18:00:00,21.1,81,17.7,22.7,0.0,17,9,16,0,0.04,0.47,0.0,0.0,0.0,0.0,0.0,0
2019-02-06 19:00:00,19.3,90,17.6,20.9,0.0,12,10,5,0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0
2019-02-06 20:00:00,19.5,88,17.5,21.5,0.0,17,2,9,0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0
2019-02-06 21:00:00,18.6,92,17.3,20.6,0.0,23,3,23,0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0
2019-02-06 22:00:00,17.9,94,17.0,20.0,0.0,30,11,29,0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0
2019-02-06 23:00:00,17.7,95,16.9,19.9,0.0,26,1,26,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0
2019-02-07 00:00:00,17.5,92,16.2,18.9,0.0,24,1,24,0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0
2019-02-07 01:00:00,17.2,91,15.6,18.4,0.0,6,5,5,0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0
2019-02-07 02:00:00,16.7,90,15.1,17.7,0.0,2,2,1,0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0
2019-02-07 03:00:00,15.9,92,14.5,16.6,0.0,13,13,0,0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0
2019-02-07 04:00:00,15.1,96,14.4,15.7,0.0,16,14,4,0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0
2019-02-07 05:00:00,14.6,98,14.3,15.1,0.0,15,14,3,0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0
2019-02-07 06:00:00,14.3,100,14.2,14.8,0.0,13,12,1,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0
2019-02-07 07:00:00,15.2,100,15.1,16.5,0.0,6,6,1,0,0.01,0.01,16.9,4.8,12.1,27.4,117.4,1
2019-02-07 08:00:00,18.4,92,17.0,20.8,0.0,5,7,1,0,0.06,0.18,199.5,116.0,83.5,604.1,417.8,1
2019-02-07 09:00:00,20.9,79,17.2,23.2,0.0,2,1,1,0,0.19,0.52,409.2,298.6,110.6,760.2,679.0,1
2019-02-07 10:00:00,23.3,72,18.0,25.4,0.0,2,0,2,0,0.33,0.81,592.8,473.8,119.0,847.4,883.2,1
2019-02-07 11:00:00,25.7,63,18.3,28.1,0.0,4,0,4,0,0.45,1.21,715.3,593.1,122.2,872.5,1016.3,1
2019-02-07 12:00:00,27.4,49,15.8,28.2,0.0,5,0,5,0,0.54,1.85,760.9,635.6,125.3,851.7,1069.4,1
2019-02-07 13:00:00,27.9,42,13.9,28.0,0.0,4,0,4,0,0.57,2.17,730.3,612.8,117.5,812.3,1038.9,1
2019-02-07 14:00:00,27.3,46,14.8,27.4,0.0,3,0,3,0,0.52,1.94,648.1,539.5,108.6,766.9,926.8,1
2019-02-07 15:00:00,24.2,69,18.1,25.4,0.0,2,0,2,0,0.37,0.94,506.4,413.8,92.6,693.3,740.7,1
2019-02-07 16:00:00,23.8,71,18.2,26.2,0.0,2,1,2,0,0.25,0.85,315.1,243.7,71.4,551.4,493.4,1
2019-02-07 17:00:00,23.2,75,18.5,25.9,0.0,14,13,3,0,0.11,0.72,105.9,68.5,37.4,274.7,201.7,1
2019-02-07 18:00:00,19.8,91,18.2,21.9,0.0,39,37,5,0,0.02,0.21,0.0,0.0,0.0,0.0,0.0,0
2019-02-07 19:00:00,18.2,88,16.1,18.1,0.3,66,66,18,0,0.01,0.26,0.0,0.0,0.0,0.0,0.0,0
2019-02-07 20:00:00,17.9,85,15.4,17.9,0.0,94,97,1,0,0.01,0.3,0.0,0.0,0.0,0.0,0.0,0
2019-02-07 21:00:00,17.5,83,14.6,17.2,0.0,100,100,1,0,0.01,0.34,0.0,0.0,0.0,0.0,0.0,0
2019-02-07 22:00:00,17.0,82,13.9,16.5,0.1,100,100,3,0,0.02,0.35,0.0,0.0,0.0,0.0,0.0,0
2019-02-07 23:00:00,16.8,82,13.6,16.3,0.0,100,100,2,0,0.01,0.35,0.0,0.0,0.0,0.0,0.0,0
2019-02-08 00:00:00,17.0,81,13.7,17.4,0.0,97,97,3,0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0
2019-02-08 01:00:00,17.1,82,13.9,17.4,0.0,99,99,5,0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0
2019-02-08 02:00:00,16.8,83,13.9,17.3,0.0,99,99,12,0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0
2019-02-08 03:00:00,16.6,83,13.7,17.2,0.0,97,97,10,0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0
2019-02-08 04:00:00,16.5,83,13.7,16.8,0.1,99,98,18,0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0
2019-02-08 05:00:00,16.4,84,13.6,16.6,0.0,99,99,16,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0
2019-02-08 06:00:00,16.2,85,13.7,16.4,0.0,98,98,12,0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0
2019-02-08 07:00:00,16.3,85,13.7,16.5,0.0,98,97,9,0,0.03,0.28,4.8,0.0,4.8,0.0,120.5,1
2019-02-08 08:00:00,17.2,80,13.7,16.9,0.0,99,89,10,0,0.05,0.39,55.5,1.5,53.9,7.9,421.3,1
2019-02-08 09:00:00,17.3,79,13.6,16.6,0.0,99,99,10,0,0.09,0.42,124.0,3.7,120.3,9.3,682.9,1
2019-02-08 10:00:00,17.5,78,13.7,16.7,0.0,89,89,0,0,0.13,0.43,200.9,15.7,185.2,28.0,887.3,1
2019-02-08 11:00:00,18.0,76,13.7,16.8,0.0,99,99,0,0,0.17,0.5,280.6,54.2,226.4,79.4,1020.7,1
2019-02-08 12:00:00,18.1,75,13.6,16.8,0.0,96,96,0,0,0.19,0.53,307.6,79.5,228.2,106.0,1073.9,1
2019-02-08 13:00:00,17.9,75,13.4,16.6,0.0,93,93,0,0,0.16,0.51,218.3,18.6,199.7,24.5,1043.4,1
