YEAR,MONTH,DAY,HOUR,TEMPERATURE,DEW_POINT,GHI,PRESSURE,WIND_SPEED,RELATIVE HUMIDITY,PRECIPITABLE WATER,CLOUD_TYPE
2019,2,8,11,18.8,15.4,149,1029,5.5,80.44,3,3
2019,2,8,12,18.7,15.2,209,1028,5.6,80.15,3,2
2019,2,8,13,18.6,15.1,131,1027,5.5,79.93,3,3
2019,2,8,14,18.4,15,210,1026,5.4,80.43,3,3
2019,2,8,15,18.1,14.9,122,1026,5.4,81.58,3,3
2019,2,8,16,17.7,14.9,47,1027,5.3,83.42,3.1,3
2019,2,8,17,17.3,14.8,30,1027,5,85.36,3.1,3
2019,2,8,18,17.2,14.9,0,1028,4.7,86.15,3.1,3
2019,2,8,19,17.3,14.9,0,1028,4.5,85.83,3.1,3
2019,2,8,20,17.3,15,0,1028,4.2,86.09,3.1,2
2019,2,8,21,17.4,15,0,1028,4,85.87,3,3
2019,2,8,22,17.4,15.1,0,1028,3.6,86.21,3,3
2019,2,8,23,17.4,15.1,0,1028,3.3,86.29,2.9,3
2019,2,9,0,17.4,15.1,0,1028,3,86.1,3,3
2019,2,9,1,17.4,15,0,1028,2.8,85.85,3,3
2019,2,9,2,17.3,15,0,1028,2.9,86.23,3.1,3
2019,2,9,3,17.2,15,0,1028,3,86.72,3.1,7
2019,2,9,4,17.2,14.9,0,1028,3.1,86.55,3.2,4
2019,2,9,5,17.1,14.9,0,1029,3.3,86.94,3.3,3
2019,2,9,6,17.1,14.9,0,1030,3.4,87.07,3.4,4
2019,2,9,7,17.6,15.2,15,1030,4.1,85.63,3.5,3
2019,2,9,8,17.9,15.2,80,1031,4.3,84.28,3.5,3
2019,2,9,9,18.2,15.2,36,1031,4.5,82.65,3.6,3
2019,2,9,10,18.4,15.2,112,1031,4.7,81.51,3.6,4
2019,2,9,11,18.4,15.2,62,1031,5.2,81.4,3.6,4
2019,2,9,12,18.2,15,66,1030,5.7,81.8,3.6,4
2019,2,9,13,17.9,14.8,64,1030,5.8,82.31,3.6,4
2019,2,9,14,17.6,14.6,55,1030,5.9,82.69,3.5,4
2019,2,9,15,17.2,14.4,83,1030,5.8,83.63,3.4,4
2019,2,9,16,16.8,14.2,22,1031,5.6,84.81,3.4,4
2019,2,9,17,16.6,14.2,7,1031,5.4,85.51,3.3,3
2019,2,9,18,16.6,14.2,0,1032,5.4,85.95,3.3,3
2019,2,9,19,16.6,14.3,0,1032,5.4,86.16,3.3,4
2019,2,9,20,16.7,14.3,0,1033,5.2,85.95,3.3,3
2019,2,9,21,16.9,14.4,0,1033,5,85.33,3.2,4
2019,2,9,22,17,14.5,0,1033,4.9,85.23,3.2,4
2019,2,9,23,17.1,14.6,0,1033,4.9,85.1,3.2,3
2019,2,10,0,17.1,14.6,0,1032,5,85.34,3.1,3
2019,2,10,1,17.2,14.6,0,1032,5.2,84.92,3.1,3
2019,2,10,2,17.1,14.6,0,1032,5.3,85.42,3.1,3
2019,2,10,3,17.1,14.6,0,1032,5.4,85.28,3,3
2019,2,10,4,17.1,14.6,0,1032,5.5,85.04,3,3
2019,2,10,5,17,14.5,0,1033,5.4,85.31,3,3
2019,2,10,6,17,14.5,0,1034,5.2,85.36,3,3
2019,2,10,7,17.4,14.7,20,1034,5.3,84.07,2.9,3
2019,2,10,8,17.9,14.8,77,1035,5.2,82.07,2.9,3
2019,2,10,9,18.5,14.9,98,1035,5,79.56,2.9,3
2019,2,10,10,19.1,15,232,1035,4.7,77.34,2.9,3
2019,2,10,11,19.6,15.2,345,1034,4.5,75.86,2.9,3
2019,2,10,12,20,15.4,158,1033,4.4,75.06,3,3
2019,2,10,13,20.1,15.6,175,1032,4.4,75.46,3,3
2019,2,10,14,19.9,15.7,133,1032,4.6,77,3,3
2019,2,10,15,19.5,15.8,42,1032,4.5,79.1,3,3
2019,2,10,16,18.8,15.8,23,1032,4.3,82.6,3.1,3
2019,2,10,17,18.2,15.8,7,1033,3.8,85.86,3.1,3
2019,2,10,18,18,15.8,0,1034,3.5,86.71,3.1,3
2019,2,10,19,17.9,15.7,0,1035,3.4,87.02,3.1,3
2019,2,10,20,17.8,15.6,0,1035,3.3,87.19,3.1,3
2019,2,10,21,17.7,15.6,0,1035,3.3,87.43,3.1,3
2019,2,10,22,17.5,15.6,0,1035,3.3,88.36,3.1,4
2019,2,10,23,17.4,15.5,0,1035,3.5,88.81,3.1,4
2019,2,11,0,17.4,15.5,0,1035,3.8,88.65,3.1,4
2019,2,11,1,17.2,15.5,0,1035,4.2,89.5,3.1,4
2019,2,11,2,17.1,15.4,0,1035,4.5,89.5,3.1,4
2019,2,11,3,17,15.2,0,1035,4.8,89.3,3.1,3
2019,2,11,4,16.9,15.1,0,1035,4.9,88.99,3,3
2019,2,11,5,16.8,14.9,0,1036,5,88.81,3,3
2019,2,11,6,16.7,14.8,0,1036,5.1,88.66,3,3
2019,2,11,7,16.9,14.8,22,1037,5.4,87.41,3,3
2019,2,11,8,17.2,14.8,116,1038,5.6,85.65,3,3
2019,2,11,9,17.7,14.8,292,1038,5.7,83.1,3,2
2019,2,11,10,18.1,14.8,307,1037,5.6,81.28,2.9,3
2019,2,11,11,18.4,15,477,1037,5.7,80.42,2.9,2
2019,2,11,12,18.6,15.1,359,1036,5.9,79.95,2.9,3
2019,2,11,13,18.5,15.1,390,1036,6.2,80.39,2.9,3
2019,2,11,14,18,14.9,318,1035,6.5,82.07,2.9,3
2019,2,11,15,17.6,14.7,343,1035,6.5,83.24,2.9,2
2019,2,11,16,17.3,14.7,208,1036,6.3,84.48,2.9,3
2019,2,11,17,17.1,14.7,67,1036,5.9,85.8,2.9,3
2019,2,11,18,17.1,14.8,0,1037,5.4,86.6,2.9,3
2019,2,11,19,17.3,15,0,1037,5.1,86.3,2.9,3
2019,2,11,20,17.6,15.2,0,1037,5,85.7,2.9,3
2019,2,11,21,17.8,15.4,0,1037,4.9,85.78,3,3
2019,2,11,22,18,15.6,0,1036,5,85.91,3,1
2019,2,11,23,18.1,15.8,0,1036,5,86.59,3,0
2019,2,12,0,18.3,16,0,1035,4.9,86.47,3.1,0
2019,2,12,1,18.3,16.1,0,1035,4.9,87.26,3.1,0
2019,2,12,2,18.3,16.3,0,1035,4.9,87.87,3.2,3
2019,2,12,3,18.3,16.3,0,1035,4.9,88.09,3.3,3
2019,2,12,4,18.3,16.3,0,1035,5,88.12,3.3,3
2019,2,12,5,18.3,16.3,0,1035,5.1,88.06,3.4,3
2019,2,12,6,18.4,16.3,0,1036,5.1,87.81,3.4,3
2019,2,12,7,18.9,16.6,51,1036,5.4,86.59,3.5,3
2019,2,12,8,19.5,16.8,184,1037,5.5,84.5,3.5,3
2019,2,12,9,20.1,17,444,1037,5.5,82.47,3.5,1
2019,2,12,10,20.8,17.2,612,1036,5.4,80.03,3.5,1
2019,2,12,11,21.5,17.5,730,1035,5.2,77.82,3.5,1
2019,2,12,12,21.8,17.7,775,1034,5.1,77.35,3.5,1
2019,2,12,13,22,17.8,750,1033,5,77.31,3.5,0
2019,2,12,14,22,18,661,1032,4.9,78.13,3.5,0
2019,2,12,15,21.8,18.2,502,1032,4.7,79.96,3.6,0
2019,2,12,16,21.4,18.4,302,1032,4.3,82.83,3.7,0
2019,2,12,17,20.6,18.5,97,1032,3.2,87.93,3.7,0
2019,2,12,18,20.2,18.6,0,1033,2.5,90.66,3.8,1
2019,2,12,19,20,18.6,0,1033,2.1,91.94,3.8,3
2019,2,12,20,20,18.6,0,1033,1.6,91.77,3.8,3
2019,2,12,21,19.9,18.5,0,1033,1.2,91.56,3.8,3
2019,2,12,22,19.5,18.2,0,1033,1.3,92.31,3.8,3
2019,2,12,23,19.1,17.9,0,1033,1.8,92.59,3.7,1
2019,2,13,0,18.6,17.5,0,1033,2.3,93.14,3.6,3
2019,2,13,1,18.3,17.1,0,1033,2.8,92.64,3.6,1
2019,2,13,2,17.9,16.7,0,1033,3.2,92.95,3.5,3
2019,2,13,3,17.7,16.5,0,1033,3.5,92.41,3.5,3
2019,2,13,4,17.6,16.2,0,1033,3.7,91.7,3.6,3
2019,2,13,5,17.5,16.1,0,1033,3.7,91.24,3.6,4
2019,2,13,6,17.5,16,0,1034,3.8,90.94,3.7,3
2019,2,13,7,18.1,16.2,5,1034,4.3,88.71,3.7,3
2019,2,13,8,18.6,16.2,18,1034,4.6,86.17,3.7,3
2019,2,13,9,18.9,16.2,112,1035,5,84.3,3.7,3
2019,2,13,10,19.1,16.1,122,1035,5.4,82.73,3.7,3
2019,2,13,11,19.2,16,108,1034,5.6,81.83,3.7,3
2019,2,13,12,19.3,16,247,1033,5.7,81.35,3.6,3
2019,2,13,13,19.4,16.1,300,1033,5.7,81.34,3.6,3
2019,2,13,14,19.5,16.3,254,1032,5.7,81.56,3.6,3
2019,2,13,15,19.4,16.4,186,1032,5.6,82.84,3.6,3
2019,2,13,16,19.2,16.5,277,1032,5.5,84.47,3.5,1
2019,2,13,17,19,16.6,18,1032,5.1,86.13,3.5,3
2019,2,13,18,18.9,16.7,0,1032,4.8,86.93,3.5,3
2019,2,13,19,18.9,16.7,0,1033,4.5,87.27,3.4,3
2019,2,13,20,18.9,16.8,0,1033,4.1,87.58,3.4,3
2019,2,13,21,19,16.9,0,1032,3.8,87.4,3.4,3
2019,2,13,22,19,17,0,1032,3.6,88.02,3.5,3
2019,2,13,23,19,17.1,0,1032,3.5,88.62,3.5,3
2019,2,14,0,19,17.2,0,1031,3.3,89.05,3.5,3
2019,2,14,1,19,17.2,0,1031,3.1,89.4,3.5,3
2019,2,14,2,19,17.3,0,1031,2.9,89.65,3.5,3
2019,2,14,3,19,17.3,0,1030,2.8,89.86,3.5,3
2019,2,14,4,19,17.4,0,1031,2.7,90.23,3.5,3
2019,2,14,5,19,17.4,0,1031,2.6,90.62,3.6,3
2019,2,14,6,19.1,17.6,0,1032,2.5,90.84,3.7,3
2019,2,14,7,19.9,18.1,16,1032,2.8,89.57,3.7,3
2019,2,14,8,20.4,18.3,11,1033,3.2,87.69,3.8,7
2019,2,14,9,20.8,18.2,90,1033,3.8,85.25,3.8,3
2019,2,14,10,20.8,18,159,1033,4.4,84.25,3.9,8
2019,2,14,11,20.7,17.8,212,1032,4.9,83.51,3.9,7
2019,2,14,12,20.5,17.6,165,1032,5.1,83.28,3.8,8
2019,2,14,13,20.3,17.3,273,1031,5.1,83.12,3.8,7
2019,2,14,14,19.9,17.2,94,1031,5.1,84.29,3.8,7
2019,2,14,15,19.5,17.1,169,1031,5.1,85.84,3.7,7
2019,2,14,16,19.2,17,152,1031,5.1,87.26,3.7,8
2019,2,14,17,18.9,17,22,1031,4.8,88.91,3.7,4
2019,2,14,18,18.8,17.1,0,1032,4.5,89.63,3.8,7
2019,2,14,19,18.9,17.1,0,1032,4.4,89.16,3.8,7
2019,2,14,20,19,17.1,0,1032,4.1,88.68,3.9,7
2019,2,14,21,18.9,17.1,0,1032,3.9,89.14,3.9,7
2019,2,14,22,18.9,17,0,1032,3.7,88.99,3.9,7
2019,2,14,23,18.9,17,0,1032,3.5,88.91,4,7
2019,2,15,0,18.8,17,0,1031,3.3,89.33,3.9,7
2019,2,15,1,18.8,17,0,1031,3.1,89.25,3.9,7
2019,2,15,2,18.7,17,0,1030,3,89.68,3.9,7
2019,2,15,3,18.6,16.9,0,1030,2.9,89.98,3.8,7
2019,2,15,4,18.5,16.8,0,1030,2.9,90.12,3.7,7
2019,2,15,5,18.4,16.8,0,1031,2.7,90.42,3.6,7
2019,2,15,6,18.5,16.8,0,1031,2.4,89.9,3.5,1
2019,2,15,7,19.3,17.2,50,1031,2.5,87.66,3.5,0
2019,2,15,8,20,17.4,242,1032,2.4,84.83,3.5,1
2019,2,15,9,20.9,17.5,221,1032,2.1,80.92,3.5,3
2019,2,15,10,21.8,17.6,389,1031,1.9,77.13,3.5,2
2019,2,15,11,22.5,17.8,743,1030,1.9,74.69,3.5,1
2019,2,15,12,22.8,17.9,785,1029,2,74,3.5,0
2019,2,15,13,23.1,18,762,1028,1.9,73.18,3.5,0
2019,2,15,14,23,18.1,477,1027,2,73.99,3.4,3
2019,2,15,15,22.6,18.2,267,1027,2.1,75.98,3.4,3
2019,2,15,16,21.7,18.2,71,1028,2.1,80.44,3.3,3
2019,2,15,17,20.4,18,58,1028,1.7,86.27,3.3,3
2019,2,15,18,19.7,17.6,0,1029,1.6,87.93,3.3,0
2019,2,15,19,19.5,17.5,0,1030,1.5,88.06,3.2,1
2019,2,15,20,19.4,17.4,0,1030,1.6,87.97,3.2,1
2019,2,15,21,19.3,17.3,0,1030,1.9,88.17,3.3,3
2019,2,15,22,19,17.2,0,1030,2.3,89.2,3.4,1
2019,2,15,23,18.8,17,0,1030,2.7,89.46,3.4,1
2019,2,16,0,18.4,16.8,0,1030,3.2,90.39,3.5,3
2019,2,16,1,18.2,16.6,0,1030,3.6,90.25,3.5,3
2019,2,16,2,18,16.3,0,1030,4,90.08,3.5,3
2019,2,16,3,17.9,16.1,0,1030,4.4,89.06,3.5,3
2019,2,16,4,17.6,15.7,0,1031,4.9,88.82,3.5,3
2019,2,16,5,17.3,15.4,0,1031,4.9,88.45,3.4,3
2019,2,16,6,17.2,15.2,0,1032,4.7,87.85,3.4,7
2019,2,16,7,17.6,15.2,32,1032,4.7,85.66,3.3,7
2019,2,16,8,18.1,15.2,13,1032,4.6,83.32,3.3,6
2019,2,16,9,18.7,15.3,366,1032,4.4,80.64,3.2,8
2019,2,16,10,19.3,15.4,333,1031,4.3,78.03,3.2,7
2019,2,16,11,19.6,15.5,294,1031,4.5,77.25,3.3,7
2019,2,16,12,19.6,15.6,106,1030,4.9,77.6,3.3,8
2019,2,16,13,19.3,15.5,109,1029,5.3,78.84,3.4,8
2019,2,16,14,18.8,15.4,252,1029,5.5,80.66,3.4,7
2019,2,16,15,18.3,15.2,106,1029,5.7,82.35,3.4,7
2019,2,16,16,17.7,15.1,15,1029,5.8,84.55,3.4,6
2019,2,16,17,17.4,14.9,44,1030,5.6,85.44,3.4,7
2019,2,16,18,17.3,14.9,0,1030,5.5,85.76,3.4,7
2019,2,16,19,17.3,14.9,0,1030,5.5,85.77,3.5,7
2019,2,16,20,17.3,14.9,0,1031,5.6,85.99,3.5,7
2019,2,16,21,17.3,15,0,1031,5.6,86.09,3.5,7
2019,2,16,22,17.3,15,0,1031,5.6,86.11,3.5,7
2019,2,16,23,17.3,14.9,0,1030,5.7,86.02,3.5,7
2019,2,17,0,17.2,14.9,0,1030,5.8,86.4,3.5,7
2019,2,17,1,17.2,14.9,0,1030,5.8,86.09,3.5,7
2019,2,17,2,17.1,14.8,0,1030,5.8,86.18,3.5,7
2019,2,17,3,17,14.6,0,1030,5.8,85.98,3.6,3
2019,2,17,4,16.8,14.5,0,1031,5.8,86.06,3.6,7
2019,2,17,5,16.6,14.2,0,1031,5.7,85.89,3.6,7
2019,2,17,6,16.5,14.1,0,1032,5.6,85.64,3.6,7
2019,2,17,7,16.6,14,29,1032,5.6,84.56,3.6,7
2019,2,17,8,16.9,14,116,1033,5.6,83.12,3.6,7
2019,2,17,9,17.3,14.1,300,1033,5.6,81.38,3.6,7
2019,2,17,10,17.8,14.2,395,1032,5.5,79.43,3.6,7
2019,2,17,11,18.3,14.4,419,1032,5.4,77.97,3.6,7
2019,2,17,12,18.7,14.6,369,1031,5.5,76.9,3.7,7
2019,2,17,13,18.7,14.7,503,1030,5.5,77.48,3.7,7
2019,2,17,14,18.6,14.8,295,1030,5.6,78.51,3.7,7
2019,2,17,15,18.4,14.9,314,1030,5.7,79.85,3.7,7
2019,2,17,16,18.1,14.9,152,1030,5.6,81.82,3.7,7
2019,2,17,17,17.9,15.1,43,1030,5.3,83.75,3.7,7
2019,2,17,18,18,15.4,0,1030,5.2,84.59,3.6,7
2019,2,17,19,18.3,15.7,0,1030,5.2,84.57,3.6,7
2019,2,17,20,18.6,16,0,1030,5.1,84.84,3.6,7
2019,2,17,21,18.9,16.3,0,1030,5.1,84.96,3.6,7
2019,2,17,22,19.1,16.6,0,1030,5.2,85.34,3.6,7
2019,2,17,23,19.2,16.8,0,1030,5.3,85.94,3.6,7
2019,2,18,0,19.3,16.9,0,1029,5.4,86.26,3.7,7
2019,2,18,1,19.4,17.1,0,1028,5.5,86.59,3.8,7
2019,2,18,2,19.5,17.3,0,1028,5.6,86.98,4,7
2019,2,18,3,19.6,17.4,0,1028,5.6,87.31,4.1,8
2019,2,18,4,19.8,17.6,0,1027,5.7,87.19,4.2,7
2019,2,18,5,19.9,17.9,0,1027,5.6,88.01,4.4,7
2019,2,18,6,20.1,18.1,0,1028,5.3,88.46,4.5,4
2019,2,18,7,20.6,18.6,24,1028,5.5,88.3,4.6,7
2019,2,18,8,21.2,19,13,1028,5.5,87.23,4.6,7
2019,2,18,9,21.8,19.3,332,1028,5.6,85.85,4.6,7
2019,2,18,10,22.4,19.7,244,1027,5.5,84.78,4.6,7
2019,2,18,11,22.9,20.1,263,1025,5.2,84.19,4.7,7
2019,2,18,12,23.2,20.4,305,1024,4.4,84.06,4.9,7
2019,2,18,13,23.3,20.5,373,1024,3.9,84.11,4.8,7
2019,2,18,14,23.4,20.4,236,1023,4.1,83.25,4.6,7
2019,2,18,15,23,20.2,334,1023,4.3,84.38,4.4,8
2019,2,18,16,22.3,19.9,49,1024,4.3,86.2,4.2,8
2019,2,18,17,21.2,19.3,87,1025,3.7,89.03,4,7
2019,2,18,18,20.5,18.7,0,1025,3.1,89.3,3.9,7
2019,2,18,19,19.9,18.1,0,1026,2.5,89.41,3.8,7
2019,2,18,20,19.5,17.7,0,1027,1.7,89.35,3.7,7
2019,2,18,21,19.3,17.4,0,1027,1.2,88.92,3.7,7
2019,2,18,22,19.3,17.4,0,1027,1.1,88.56,3.7,7
2019,2,18,23,19.3,17.4,0,1027,1.1,88.77,3.8,7
2019,2,19,0,19.4,17.4,0,1026,1.1,88.46,4,7
2019,2,19,1,19.4,17.6,0,1026,1.2,89.06,4.1,7
2019,2,19,2,19.5,17.6,0,1026,1.2,88.93,4.2,7
2019,2,19,3,19.5,17.7,0,1026,1.3,89.34,4.3,7
2019,2,19,4,19.5,17.8,0,1026,1.7,89.66,4.4,7
2019,2,19,5,19.5,17.8,0,1027,1.9,89.96,4.3,7
2019,2,19,6,19.7,18,0,1028,1.9,89.68,4.2,7
2019,2,19,7,21,18.6,42,1028,2.3,86.09,4,7
2019,2,19,8,22.1,19.1,41,1029,2.4,82.91,3.8,7
2019,2,19,9,23.6,19.3,129,1029,2.5,76.71,3.8,8
2019,2,19,10,24.4,19.3,375,1029,2.9,73.25,3.9,3
2019,2,19,11,24.3,19.2,47,1029,3.2,73.39,4,8
2019,2,19,12,23.8,19.1,53,1029,3.2,74.99,4.1,8
2019,2,19,13,23.3,18.9,131,1028,2.8,76.38,4.1,8
2019,2,19,14,23,18.8,358,1028,2.2,77.24,4.1,7
2019,2,19,15,22.8,18.8,496,1027,2,78,4.1,7
2019,2,19,16,22.4,19.2,248,1027,2.4,82.28,4.1,3
2019,2,19,17,21.6,19.4,91,1028,2.2,87.3,4.2,3
2019,2,19,18,21.3,19.3,0,1029,2,88.21,4.3,0
2019,2,19,19,21.3,19.3,0,1030,2,88.37,4.4,1
2019,2,19,20,21.3,19.4,0,1030,1.9,88.67,4.4,7
2019,2,19,21,21.2,19.4,0,1030,2,89.28,4.3,7
2019,2,19,22,21.1,19.3,0,1030,2,89.64,4.2,7
2019,2,19,23,21,19.3,0,1030,1.9,89.85,4.1,7
2019,2,20,0,20.9,19.2,0,1030,1.9,89.85,4.1,7
2019,2,20,1,20.8,19.1,0,1030,1.8,90.19,4,7
2019,2,20,2,20.7,19.1,0,1029,1.8,90.65,4,7
2019,2,20,3,20.6,19.1,0,1029,1.8,90.88,4,1
2019,2,20,4,20.6,19,0,1029,1.8,90.5,4,0
2019,2,20,5,20.6,18.9,0,1030,1.9,90.06,4,3
2019,2,20,6,20.6,18.9,0,1031,2,90.27,4,3
2019,2,20,7,21.5,19.5,62,1031,2.4,88.43,4,1
2019,2,20,8,22.3,19.7,258,1032,2.6,85.22,4,1
2019,2,20,9,23.2,19.7,459,1032,2.5,80.75,4,0
2019,2,20,10,24,19.7,628,1032,2.3,77.04,3.9,1
2019,2,20,11,24.5,19.8,755,1031,2.1,75.22,3.9,0
2019,2,20,12,24.7,19.9,800,1030,2,74.77,3.9,0
2019,2,20,13,24.7,20,532,1029,1.9,75.29,3.9,2
2019,2,20,14,24.5,20.1,671,1028,1.8,76.41,3.8,1
2019,2,20,15,24.1,20.1,512,1028,1.8,78.57,3.8,1
2019,2,20,16,23.4,20.4,44,1028,1.7,83.21,3.8,3
2019,2,20,17,22.4,20.5,111,1029,1.6,88.82,3.8,1
2019,2,20,18,21.7,20.2,0,1029,1.5,91.39,3.8,3
2019,2,20,19,21.3,20.1,0,1030,1.5,93.11,3.8,3
2019,2,20,20,21.1,20,0,1031,1.7,93.46,3.8,3
2019,2,20,21,21,19.9,0,1031,1.9,93.16,3.9,3
2019,2,20,22,20.8,19.7,0,1031,2.2,93.15,3.9,1
2019,2,20,23,20.6,19.4,0,1031,2.4,92.98,3.9,1
2019,2,21,0,20.4,19.2,0,1030,2.5,92.71,3.9,3
2019,2,21,1,20.2,18.9,0,1030,2.6,92.44,3.9,3
2019,2,21,2,20,18.7,0,1029,2.6,92.12,3.8,3
2019,2,21,3,19.9,18.5,0,1029,2.6,91.67,3.7,3
2019,2,21,4,19.8,18.4,0,1028,2.6,91.46,3.6,3
2019,2,21,5,19.7,18.3,0,1029,2.6,91.65,3.6,3
2019,2,21,6,19.8,18.4,0,1029,3,91.75,3.6,3
2019,2,21,7,20.5,18.8,34,1030,3.8,90.12,3.6,3
2019,2,21,8,20.9,18.9,257,1031,3.9,88.46,3.6,1
2019,2,21,9,21.5,19,186,1031,3.8,85.43,3.6,2
2019,2,21,10,22,19,366,1030,3.6,83.12,3.6,2
2019,2,21,11,22.4,19.1,117,1029,3.5,81.4,3.6,3
2019,2,21,12,22.7,19.1,602,1029,3.5,80.09,3.7,2
2019,2,21,13,22.7,19.1,598,1028,3.4,79.98,3.7,2
2019,2,21,14,22.5,19,232,1027,3.3,80.69,3.7,3
2019,2,21,15,22.2,19,185,1026,3.1,82.12,3.7,3
2019,2,21,16,21.7,19,300,1026,2.8,84.88,3.7,0
2019,2,21,17,21,19.1,93,1026,2.7,88.76,3.7,0
2019,2,21,18,20.6,19,0,1027,2.7,90.57,3.7,3
2019,2,21,19,20.5,18.9,0,1027,2.4,90.7,3.8,3
2019,2,21,20,20.3,18.9,0,1028,2.2,91.51,3.9,3
2019,2,21,21,20.2,18.8,0,1028,2.3,91.76,3.9,3
2019,2,21,22,20,18.7,0,1027,2.5,92.43,3.9,1
2019,2,21,23,19.9,18.6,0,1027,2.9,92.38,3.8,3
2019,2,22,0,19.7,18.4,0,1026,3.5,92.32,3.8,4
2019,2,22,1,19.5,18.1,0,1026,4.3,91.41,3.7,3
2019,2,22,2,19.1,17.6,0,1026,4.7,90.8,3.8,3
2019,2,22,3,18.6,17,0,1026,4.5,90.67,3.9,3
2019,2,22,4,18.2,16.6,0,1027,4.3,90.58,4,4
2019,2,22,5,17.9,16.4,0,1028,4.4,90.82,4,4
2019,2,22,6,17.8,16.2,0,1029,4.3,90.19,3.8,3
2019,2,22,7,18,16,6,1029,4.1,88.24,3.4,3
2019,2,22,8,18.7,16.1,12,1029,4.2,85.03,3,7
2019,2,22,9,19.5,16.2,24,1029,4.5,81.41,2.7,8
2019,2,22,10,20.1,16.3,103,1029,4.8,78.77,2.6,3
2019,2,22,11,20.2,16.3,94,1028,5.1,78.25,2.5,3
2019,2,22,12,19.9,16.2,91,1028,5.4,79.07,2.4,3
2019,2,22,13,19.4,15.9,73,1027,5.6,80.09,2.4,3
2019,2,22,14,18.8,15.5,93,1027,5.7,81.16,2.4,3
2019,2,22,15,18.1,15.1,56,1028,5.9,82.62,2.3,3
2019,2,22,16,17.5,14.7,38,1028,5.8,83.7,2.3,3
2019,2,22,17,17,14.4,10,1029,5.8,84.69,2.3,3
2019,2,22,18,16.9,14.2,0,1029,5.8,84.35,2.3,3
2019,2,22,19,16.9,14.2,0,1030,6,83.99,2.3,3
2019,2,22,20,17,14.1,0,1030,6,82.84,2.4,3
2019,2,22,21,17,13.9,0,1031,6.1,81.83,2.6,3
2019,2,22,22,16.9,13.6,0,1031,6.2,81.16,2.7,3
2019,2,22,23,16.7,13.4,0,1031,6.2,80.86,2.8,3
2019,2,23,0,16.5,13.2,0,1031,6.1,80.71,2.9,3
2019,2,23,1,16.3,13,0,1030,5.9,80.93,2.9,3
2019,2,23,2,16.1,12.9,0,1030,5.8,81.45,3,3
2019,2,23,3,15.9,12.8,0,1029,5.7,82.01,2.9,3
2019,2,23,4,15.8,12.8,0,1029,5.7,82.2,2.9,3
2019,2,23,5,15.6,12.7,0,1030,5.5,83.05,2.9,3
2019,2,23,6,15.5,12.7,0,1030,5.5,83.29,2.9,3
2019,2,23,7,15.6,12.6,20,1031,5.6,82.32,2.9,3
2019,2,23,8,15.9,12.6,63,1031,5.4,80.65,2.9,3
2019,2,23,9,16.2,12.6,137,1031,5.2,79.42,3,3
2019,2,23,10,16.6,12.8,141,1030,4.9,78.03,3.1,3
2019,2,23,11,17,13,75,1029,5.1,77.13,3.1,3
2019,2,23,12,17.1,13.1,71,1028,5.7,77.56,3.1,3
2019,2,23,13,17,13.2,70,1027,5.9,78.41,3.1,3
2019,2,23,14,16.7,13.2,100,1027,6,79.9,3.1,7
2019,2,23,15,16.5,13.2,101,1027,5.9,80.91,3.1,7
2019,2,23,16,16.4,13.3,15,1028,5.8,81.81,3.2,7
2019,2,23,17,16.3,13.4,6,1029,5.7,82.91,3.3,7
2019,2,23,18,16.3,13.5,0,1029,5.6,83.61,3.4,7
2019,2,23,19,16.5,13.7,0,1030,5.5,83.4,3.5,3
2019,2,23,20,16.6,13.8,0,1030,5.4,83.61,3.6,4
2019,2,23,21,16.7,14,0,1030,5.3,83.89,3.6,8
2019,2,23,22,16.8,14.1,0,1029,5,84.04,3.6,4
2019,2,23,23,16.9,14.3,0,1029,4.9,84.51,3.8,4
2019,2,24,0,17,14.5,0,1029,5,85.3,3.9,4
2019,2,24,1,17,14.7,0,1028,4.9,86.12,3.9,4
2019,2,24,2,17.1,14.8,0,1028,4.8,86.28,3.9,4
2019,2,24,3,17.2,14.9,0,1027,4.9,86.4,3.9,4
2019,2,24,4,17.3,15.1,0,1027,5.2,86.78,3.9,4
2019,2,24,5,17.4,15.2,0,1027,5.2,87.11,4,4
2019,2,24,6,17.4,15.4,0,1028,5.4,88.07,4,4
2019,2,24,7,17.5,15.5,6,1028,5.8,88.09,4,7
2019,2,24,8,17.7,15.5,12,1029,5.7,86.92,4.1,8
2019,2,24,9,17.8,15.5,63,1030,5.7,86.14,4.1,4
2019,2,24,10,18,15.3,47,1029,5.5,84.36,4,8
2019,2,24,11,18.1,15.3,50,1029,5.3,83.75,4,8
2019,2,24,12,18.1,15.3,178,1028,5.3,83.88,4,8
2019,2,24,13,18.1,15.3,53,1027,5.4,83.88,3.9,8
2019,2,24,14,18.1,15.3,85,1026,5.4,83.77,3.9,8
2019,2,24,15,18,15.3,97,1026,5.3,84.11,3.9,8
2019,2,24,16,17.7,15.2,90,1026,5.2,85.55,3.9,4
2019,2,24,17,17.5,15.2,9,1026,4.9,86.55,3.9,4
2019,2,24,18,17.5,15.2,0,1027,4.7,86.57,3.8,4
2019,2,24,19,17.5,15.2,0,1027,4.6,86.33,3.7,4
2019,2,24,20,17.5,15.2,0,1028,4.4,86.1,3.7,4
2019,2,24,21,17.4,15.1,0,1028,4.1,86.15,3.6,3
2019,2,24,22,17.4,15,0,1028,3.9,85.64,3.5,4
