date,time,TEMPERATURE,DEW_POINT,PRECIPITABLE WATER,GHI,PRESSURE,OT
2019-02-14,05:00:00,19.0,17.4,3.6,0,1031,247.23
2019-02-14,06:00:00,19.1,17.6,3.7,0,1032,235.28
2019-02-14,07:00:00,19.9,18.1,3.7,16,1032,276.49
2019-02-14,08:00:00,20.4,18.3,3.8,11,1033,321.09
2019-02-14,09:00:00,20.8,18.2,3.8,90,1033,374.98
2019-02-14,10:00:00,20.8,18.0,3.9,159,1033,379.14
2019-02-14,11:00:00,20.7,17.8,3.9,212,1032,412.15
2019-02-14,12:00:00,20.5,17.6,3.8,165,1032,409.48
2019-02-14,13:00:00,20.3,17.3,3.8,273,1031,440.38
2019-02-14,14:00:00,19.9,17.2,3.8,94,1031,425.94
2019-02-14,15:00:00,19.5,17.1,3.7,169,1031,387.22
2019-02-14,16:00:00,19.2,17.0,3.7,152,1031,407.26
2019-02-14,17:00:00,18.9,17.0,3.7,22,1031,432.44
2019-02-14,18:00:00,18.8,17.1,3.8,0,1032,367.44
2019-02-14,19:00:00,18.9,17.1,3.8,0,1032,367.54
2019-02-14,20:00:00,19.0,17.1,3.9,0,1032,353.01
2019-02-14,21:00:00,18.9,17.1,3.9,0,1032,343.12
2019-02-14,22:00:00,18.9,17.0,3.9,0,1032,341.53
2019-02-14,23:00:00,18.9,17.0,4.0,0,1032,343.66
2019-02-15,00:00:00,18.8,17.0,3.9,0,1031,333.77
2019-02-15,01:00:00,18.8,17.0,3.9,0,1031,306.28
2019-02-15,02:00:00,18.7,17.0,3.9,0,1030,267.91
2019-02-15,03:00:00,18.6,16.9,3.8,0,1030,256.07
2019-02-15,04:00:00,18.5,16.8,3.7,0,1030,244.44
2019-02-15,05:00:00,18.4,16.8,3.6,0,1031,243.64
2019-02-15,06:00:00,18.5,16.8,3.5,0,1031,242.68
2019-02-15,07:00:00,19.3,17.2,3.5,50,1031,277.39
2019-02-15,08:00:00,20.0,17.4,3.5,242,1032,305.1
2019-02-15,09:00:00,20.9,17.5,3.5,221,1032,396.92
2019-02-15,10:00:00,21.8,17.6,3.5,389,1031,398.06
2019-02-15,11:00:00,22.5,17.8,3.5,743,1030,428.58
2019-02-15,12:00:00,22.8,17.9,3.5,785,1029,440.22
2019-02-15,13:00:00,23.1,18.0,3.5,762,1028,461.35
2019-02-15,14:00:00,23.0,18.1,3.4,477,1027,453.23
2019-02-15,15:00:00,22.6,18.2,3.4,267,1027,444.9
2019-02-15,16:00:00,21.7,18.2,3.3,71,1028,435.38
2019-02-15,17:00:00,20.4,18.0,3.3,58,1028,418.86
2019-02-15,18:00:00,19.7,17.6,3.3,0,1029,410.78
2019-02-15,19:00:00,19.5,17.5,3.2,0,1030,378.96
2019-02-15,20:00:00,19.4,17.4,3.2,0,1030,363.93
2019-02-15,21:00:00,19.3,17.3,3.3,0,1030,352.41
2019-02-15,22:00:00,19.0,17.2,3.4,0,1030,349.64
2019-02-15,23:00:00,18.8,17.0,3.4,0,1030,350.82
2019-02-16,00:00:00,18.4,16.8,3.5,0,1030,318.59
2019-02-16,01:00:00,18.2,16.6,3.5,0,1030,308.11
2019-02-16,02:00:00,18.0,16.3,3.5,0,1030,259.94
2019-02-16,03:00:00,17.9,16.1,3.5,0,1030,272.6
2019-02-16,04:00:00,17.6,15.7,3.5,0,1031,255.46
2019-02-16,05:00:00,17.3,15.4,3.4,0,1031,248.73
2019-02-16,06:00:00,17.2,15.2,3.4,0,1032,249.61
2019-02-16,07:00:00,17.6,15.2,3.3,32,1032,253.81
2019-02-16,08:00:00,18.1,15.2,3.3,13,1032,291.82
2019-02-16,09:00:00,18.7,15.3,3.2,366,1032,323.93
2019-02-16,10:00:00,19.3,15.4,3.2,333,1031,322.45
2019-02-16,11:00:00,19.6,15.5,3.3,294,1031,390.43
2019-02-16,12:00:00,19.6,15.6,3.3,106,1030,360.17
2019-02-16,13:00:00,19.3,15.5,3.4,109,1029,359.65
2019-02-16,14:00:00,18.8,15.4,3.4,252,1029,379.93
2019-02-16,15:00:00,18.3,15.2,3.4,106,1029,332.04
2019-02-16,16:00:00,17.7,15.1,3.4,15,1029,368.02
2019-02-16,17:00:00,17.4,14.9,3.4,44,1030,367.53
2019-02-16,18:00:00,17.3,14.9,3.4,0,1030,388.27
2019-02-16,19:00:00,17.3,14.9,3.5,0,1030,344.28
2019-02-16,20:00:00,17.3,14.9,3.5,0,1031,359.25
2019-02-16,21:00:00,17.3,15.0,3.5,0,1031,380.11
2019-02-16,22:00:00,17.3,15.0,3.5,0,1031,375.02
2019-02-16,23:00:00,17.3,14.9,3.5,0,1030,361.89
2019-02-17,00:00:00,17.2,14.9,3.5,0,1030,349.37
2019-02-17,01:00:00,17.2,14.9,3.5,0,1030,271.28
2019-02-17,02:00:00,17.1,14.8,3.5,0,1030,276.49
2019-02-17,03:00:00,17.0,14.6,3.6,0,1030,269.66
2019-02-17,04:00:00,16.8,14.5,3.6,0,1031,254.05
2019-02-17,05:00:00,16.6,14.2,3.6,0,1031,214.73
2019-02-17,06:00:00,16.5,14.1,3.6,0,1032,229.99
2019-02-17,07:00:00,16.6,14.0,3.6,29,1032,254.06
2019-02-17,08:00:00,16.9,14.0,3.6,116,1033,299.73
2019-02-17,09:00:00,17.3,14.1,3.6,300,1033,306.23
2019-02-17,10:00:00,17.8,14.2,3.6,395,1032,308.46
2019-02-17,11:00:00,18.3,14.4,3.6,419,1032,339.46
2019-02-17,12:00:00,18.7,14.6,3.7,369,1031,344.41
2019-02-17,13:00:00,18.7,14.7,3.7,503,1030,351.25
2019-02-17,14:00:00,18.6,14.8,3.7,295,1030,396.57
2019-02-17,15:00:00,18.4,14.9,3.7,314,1030,404.51
2019-02-17,16:00:00,18.1,14.9,3.7,152,1030,357.62
2019-02-17,17:00:00,17.9,15.1,3.7,43,1030,371.58
2019-02-17,18:00:00,18.0,15.4,3.6,0,1030,363.83
2019-02-17,19:00:00,18.3,15.7,3.6,0,1030,374.93
2019-02-17,20:00:00,18.6,16.0,3.6,0,1030,386.27
2019-02-17,21:00:00,18.9,16.3,3.6,0,1030,388.29
2019-02-17,22:00:00,19.1,16.6,3.6,0,1030,417.19
2019-02-17,23:00:00,19.2,16.8,3.6,0,1030,388.78
2019-02-18,00:00:00,19.3,16.9,3.7,0,1029,381.54
2019-02-18,01:00:00,19.4,17.1,3.8,0,1028,315.92
2019-02-18,02:00:00,19.5,17.3,4.0,0,1028,282.94
2019-02-18,03:00:00,19.6,17.4,4.1,0,1028,256.35
2019-02-18,04:00:00,19.8,17.6,4.2,0,1027,261.88
2019-02-18,05:00:00,19.9,17.9,4.4,0,1027,247.55
2019-02-18,06:00:00,20.1,18.1,4.5,0,1028,248.11
2019-02-18,07:00:00,20.6,18.6,4.6,24,1028,297.09
2019-02-18,08:00:00,21.2,19.0,4.6,13,1028,385.46
2019-02-18,09:00:00,21.8,19.3,4.6,332,1028,411.36
2019-02-18,10:00:00,22.4,19.7,4.6,244,1027,434.01
2019-02-18,11:00:00,22.9,20.1,4.7,263,1025,469.63
2019-02-18,12:00:00,23.2,20.4,4.9,305,1024,469.65
2019-02-18,13:00:00,23.3,20.5,4.8,373,1024,476.46
2019-02-18,14:00:00,23.4,20.4,4.6,236,1023,439.0
2019-02-18,15:00:00,23.0,20.2,4.4,334,1023,467.23
2019-02-18,16:00:00,22.3,19.9,4.2,49,1024,459.15
2019-02-18,17:00:00,21.2,19.3,4.0,87,1025,445.86
2019-02-18,18:00:00,20.5,18.7,3.9,0,1025,436.2
2019-02-18,19:00:00,19.9,18.1,3.8,0,1026,458.9
2019-02-18,20:00:00,19.5,17.7,3.7,0,1027,437.51
2019-02-18,21:00:00,19.3,17.4,3.7,0,1027,474.1
2019-02-18,22:00:00,19.3,17.4,3.7,0,1027,450.62
2019-02-18,23:00:00,19.3,17.4,3.8,0,1027,453.73
2019-02-19,00:00:00,19.4,17.4,4.0,0,1026,413.26
2019-02-19,01:00:00,19.4,17.6,4.1,0,1026,334.38
2019-02-19,02:00:00,19.5,17.6,4.2,0,1026,270.97
2019-02-19,03:00:00,19.5,17.7,4.3,0,1026,245.79
2019-02-19,04:00:00,19.5,17.8,4.4,0,1026,254.8
2019-02-19,05:00:00,19.5,17.8,4.3,0,1027,243.76
2019-02-19,06:00:00,19.7,18.0,4.2,0,1028,262.52
2019-02-19,07:00:00,21.0,18.6,4.0,42,1028,284.98
2019-02-19,08:00:00,22.1,19.1,3.8,41,1029,404.48
2019-02-19,09:00:00,23.6,19.3,3.8,129,1029,385.55
2019-02-19,10:00:00,24.4,19.3,3.9,375,1029,428.91
2019-02-19,11:00:00,24.3,19.2,4.0,47,1029,448.69
2019-02-19,12:00:00,23.8,19.1,4.1,53,1029,452.69
2019-02-19,13:00:00,23.3,18.9,4.1,131,1028,445.88
2019-02-19,14:00:00,23.0,18.8,4.1,358,1028,445.35
2019-02-19,15:00:00,22.8,18.8,4.1,496,1027,448.53
2019-02-19,16:00:00,22.4,19.2,4.1,248,1027,465.13
2019-02-19,17:00:00,21.6,19.4,4.2,91,1028,483.77
2019-02-19,18:00:00,21.3,19.3,4.3,0,1029,457.13
2019-02-19,19:00:00,21.3,19.3,4.4,0,1030,446.35
2019-02-19,20:00:00,21.3,19.4,4.4,0,1030,429.31
2019-02-19,21:00:00,21.2,19.4,4.3,0,1030,464.59
2019-02-19,22:00:00,21.1,19.3,4.2,0,1030,465.62
2019-02-19,23:00:00,21.0,19.3,4.1,0,1030,452.59
2019-02-20,00:00:00,20.9,19.2,4.1,0,1030,395.32
2019-02-20,01:00:00,20.8,19.1,4.0,0,1030,346.52
2019-02-20,02:00:00,20.7,19.1,4.0,0,1029,306.15
2019-02-20,03:00:00,20.6,19.1,4.0,0,1029,265.68
2019-02-20,04:00:00,20.6,19.0,4.0,0,1029,243.12
2019-02-20,05:00:00,20.6,18.9,4.0,0,1030,258.57
2019-02-20,06:00:00,20.6,18.9,4.0,0,1031,265.86
2019-02-20,07:00:00,21.5,19.5,4.0,62,1031,294.75
2019-02-20,08:00:00,22.3,19.7,4.0,258,1032,370.45
2019-02-20,09:00:00,23.2,19.7,4.0,459,1032,426.6
2019-02-20,10:00:00,24.0,19.7,3.9,628,1032,490.79
2019-02-20,11:00:00,24.5,19.8,3.9,755,1031,557.81
2019-02-20,12:00:00,24.7,19.9,3.9,800,1030,576.23
2019-02-20,13:00:00,24.7,20.0,3.9,532,1029,540.74
2019-02-20,14:00:00,24.5,20.1,3.8,671,1028,582.77
2019-02-20,15:00:00,24.1,20.1,3.8,512,1028,617.15
2019-02-20,16:00:00,23.4,20.4,3.8,44,1028,589.44
2019-02-20,17:00:00,22.4,20.5,3.8,111,1029,494.61
2019-02-20,18:00:00,21.7,20.2,3.8,0,1029,489.22
2019-02-20,19:00:00,21.3,20.1,3.8,0,1030,483.57
2019-02-20,20:00:00,21.1,20.0,3.8,0,1031,478.86
2019-02-20,21:00:00,21.0,19.9,3.9,0,1031,494.48
2019-02-20,22:00:00,20.8,19.7,3.9,0,1031,496.16
2019-02-20,23:00:00,20.6,19.4,3.9,0,1031,423.23
2019-02-21,00:00:00,20.4,19.2,3.9,0,1030,418.88
2019-02-21,01:00:00,20.2,18.9,3.9,0,1030,362.71
2019-02-21,02:00:00,20.0,18.7,3.8,0,1029,310.19
2019-02-21,03:00:00,19.9,18.5,3.7,0,1029,280.68
2019-02-21,04:00:00,19.8,18.4,3.6,0,1028,271.89
2019-02-21,05:00:00,19.7,18.3,3.6,0,1029,279.16
2019-02-21,06:00:00,19.8,18.4,3.6,0,1029,258.23
2019-02-21,07:00:00,20.5,18.8,3.6,34,1030,296.49
2019-02-21,08:00:00,20.9,18.9,3.6,257,1031,369.58
2019-02-21,09:00:00,21.5,19.0,3.6,186,1031,408.03
2019-02-21,10:00:00,22.0,19.0,3.6,366,1030,446.48
2019-02-21,11:00:00,22.4,19.1,3.6,117,1029,483.8
2019-02-21,12:00:00,22.7,19.1,3.7,602,1029,488.27
2019-02-21,13:00:00,22.7,19.1,3.7,598,1028,474.36
2019-02-21,14:00:00,22.5,19.0,3.7,232,1027,512.66
2019-02-21,15:00:00,22.2,19.0,3.7,185,1026,464.7
2019-02-21,16:00:00,21.7,19.0,3.7,300,1026,488.31
2019-02-21,17:00:00,21.0,19.1,3.7,93,1026,487.28
2019-02-21,18:00:00,20.6,19.0,3.7,0,1027,434.4
2019-02-21,19:00:00,20.5,18.9,3.8,0,1027,428.39
2019-02-21,20:00:00,20.3,18.9,3.9,0,1028,462.33
2019-02-21,21:00:00,20.2,18.8,3.9,0,1028,485.36
2019-02-21,22:00:00,20.0,18.7,3.9,0,1027,474.5
2019-02-21,23:00:00,19.9,18.6,3.8,0,1027,449.4
2019-02-22,00:00:00,19.7,18.4,3.8,0,1026,423.58
2019-02-22,01:00:00,19.5,18.1,3.7,0,1026,351.18
2019-02-22,02:00:00,19.1,17.6,3.8,0,1026,322.52
2019-02-22,03:00:00,18.6,17.0,3.9,0,1026,300.37
2019-02-22,04:00:00,18.2,16.6,4.0,0,1027,285.7
2019-02-22,05:00:00,17.9,16.4,4.0,0,1028,272.63
2019-02-22,06:00:00,17.8,16.2,3.8,0,1029,271.64
2019-02-22,07:00:00,18.0,16.0,3.4,6,1029,323.18
2019-02-22,08:00:00,18.7,16.1,3.0,12,1029,379.8
2019-02-22,09:00:00,19.5,16.2,2.7,24,1029,441.02
2019-02-22,10:00:00,20.1,16.3,2.6,103,1029,456.07
2019-02-22,11:00:00,20.2,16.3,2.5,94,1028,484.06
2019-02-22,12:00:00,19.9,16.2,2.4,91,1028,440.4
2019-02-22,13:00:00,19.4,15.9,2.4,73,1027,464.14
2019-02-22,14:00:00,18.8,15.5,2.4,93,1027,449.62
2019-02-22,15:00:00,18.1,15.1,2.3,56,1028,491.64
2019-02-22,16:00:00,17.5,14.7,2.3,38,1028,494.28
2019-02-22,17:00:00,17.0,14.4,2.3,10,1029,453.19
2019-02-22,18:00:00,16.9,14.2,2.3,0,1029,489.06
2019-02-22,19:00:00,16.9,14.2,2.3,0,1030,429.11
2019-02-22,20:00:00,17.0,14.1,2.4,0,1030,437.49
2019-02-22,21:00:00,17.0,13.9,2.6,0,1031,423.51
2019-02-22,22:00:00,16.9,13.6,2.7,0,1031,418.69
2019-02-22,23:00:00,16.7,13.4,2.8,0,1031,420.3
2019-02-23,00:00:00,16.5,13.2,2.9,0,1031,403.68
2019-02-23,01:00:00,16.3,13.0,2.9,0,1030,359.64
2019-02-23,02:00:00,16.1,12.9,3.0,0,1030,331.28
2019-02-23,03:00:00,15.9,12.8,2.9,0,1029,284.08
2019-02-23,04:00:00,15.8,12.8,2.9,0,1029,249.27
2019-02-23,05:00:00,15.6,12.7,2.9,0,1030,263.15
2019-02-23,06:00:00,15.5,12.7,2.9,0,1030,269.11
2019-02-23,07:00:00,15.6,12.6,2.9,20,1031,288.05
2019-02-23,08:00:00,15.9,12.6,2.9,63,1031,324.9
2019-02-23,09:00:00,16.2,12.6,3.0,137,1031,350.17
2019-02-23,10:00:00,16.6,12.8,3.1,141,1030,415.25
2019-02-23,11:00:00,17.0,13.0,3.1,75,1029,419.74
2019-02-23,12:00:00,17.1,13.1,3.1,71,1028,448.23
2019-02-23,13:00:00,17.0,13.2,3.1,70,1027,445.7
2019-02-23,14:00:00,16.7,13.2,3.1,100,1027,414.33
2019-02-23,15:00:00,16.5,13.2,3.1,101,1027,415.1
2019-02-23,16:00:00,16.4,13.3,3.2,15,1028,412.91
2019-02-23,17:00:00,16.3,13.4,3.3,6,1029,395.94
2019-02-23,18:00:00,16.3,13.5,3.4,0,1029,398.39
2019-02-23,19:00:00,16.5,13.7,3.5,0,1030,400.61
2019-02-23,20:00:00,16.6,13.8,3.6,0,1030,403.7
2019-02-23,21:00:00,16.7,14.0,3.6,0,1030,388.87
2019-02-23,22:00:00,16.8,14.1,3.6,0,1029,427.64
2019-02-23,23:00:00,16.9,14.3,3.8,0,1029,420.44
2019-02-24,00:00:00,17.0,14.5,3.9,0,1029,370.03
2019-02-24,01:00:00,17.0,14.7,3.9,0,1028,324.67
2019-02-24,02:00:00,17.1,14.8,3.9,0,1028,293.61
2019-02-24,03:00:00,17.2,14.9,3.9,0,1027,252.66
2019-02-24,04:00:00,17.3,15.1,3.9,0,1027,257.86
2019-02-24,05:00:00,17.4,15.2,4.0,0,1027,246.54
2019-02-24,06:00:00,17.4,15.4,4.0,0,1028,263.42
2019-02-24,07:00:00,17.5,15.5,4.0,6,1028,253.33
2019-02-24,08:00:00,17.7,15.5,4.1,12,1029,269.91
2019-02-24,09:00:00,17.8,15.5,4.1,63,1030,328.43
2019-02-24,10:00:00,18.0,15.3,4.0,47,1029,342.97
2019-02-24,11:00:00,18.1,15.3,4.0,50,1029,358.57
2019-02-24,12:00:00,18.1,15.3,4.0,178,1028,373.07
2019-02-24,13:00:00,18.1,15.3,3.9,53,1027,355.46
2019-02-24,14:00:00,18.1,15.3,3.9,85,1026,361.01
2019-02-24,15:00:00,18.0,15.3,3.9,97,1026,376.45
2019-02-24,16:00:00,17.7,15.2,3.9,90,1026,382.99
2019-02-24,17:00:00,17.5,15.2,3.9,9,1026,387.03
2019-02-24,18:00:00,17.5,15.2,3.8,0,1027,406.07
2019-02-24,19:00:00,17.5,15.2,3.7,0,1027,391.08
2019-02-24,20:00:00,17.5,15.2,3.7,0,1028,421.7
2019-02-24,21:00:00,17.4,15.1,3.6,0,1028,424.3
2019-02-24,22:00:00,17.4,15.0,3.5,0,1028,440.66
2019-02-24,23:00:00,17.4,14.9,3.5,0,1027,427.77
2019-02-25,00:00:00,17.4,14.9,3.4,0,1027,403.11
2019-02-25,01:00:00,17.4,14.8,3.3,0,1027,312.2
2019-02-25,02:00:00,17.4,14.8,3.3,0,1027,289.75
2019-02-25,03:00:00,17.4,14.8,3.2,0,1027,268.37
2019-02-25,04:00:00,17.4,14.8,3.2,0,1027,252.64
2019-02-25,05:00:00,17.5,14.9,3.2,0,1027,230.16
2019-02-25,06:00:00,17.7,15.1,3.3,0,1028,253.69
2019-02-25,07:00:00,18.4,15.4,3.3,70,1028,267.35
2019-02-25,08:00:00,18.9,15.6,3.3,63,1029,344.73
2019-02-25,09:00:00,19.4,15.7,3.3,65,1029,397.21
2019-02-25,10:00:00,19.8,15.8,3.3,146,1029,412.22
2019-02-25,11:00:00,20.0,15.8,3.3,213,1028,411.76
2019-02-25,12:00:00,20.2,15.9,3.2,555,1028,453.19
2019-02-25,13:00:00,20.3,15.8,3.2,611,1027,449.89
2019-02-25,14:00:00,20.1,15.8,3.2,460,1027,433.35
2019-02-25,15:00:00,19.8,15.7,3.2,367,1027,443.47
2019-02-25,16:00:00,19.4,15.6,3.2,74,1027,408.21
2019-02-25,17:00:00,18.8,15.5,3.2,117,1027,408.79
2019-02-25,18:00:00,18.5,15.4,3.2,0,1028,419.38
2019-02-25,19:00:00,18.4,15.4,3.2,0,1029,398.53
2019-02-25,20:00:00,18.4,15.3,3.2,0,1029,440.51
2019-02-25,21:00:00,18.3,15.3,3.2,0,1029,495.54
2019-02-25,22:00:00,18.2,15.2,3.1,0,1029,489.13
2019-02-25,23:00:00,18.2,15.1,3.1,0,1029,474.82
2019-02-26,00:00:00,18.1,15.1,3.1,0,1029,438.55
2019-02-26,01:00:00,18.0,15.0,3.1,0,1029,351.51
2019-02-26,02:00:00,18.0,15.0,3.1,0,1029,313.99
2019-02-26,03:00:00,17.9,14.9,3.1,0,1029,275.63
2019-02-26,04:00:00,17.9,14.8,3.1,0,1029,278.12
2019-02-26,05:00:00,17.8,14.7,3.2,0,1029,269.13
2019-02-26,06:00:00,17.9,14.8,3.2,0,1029,257.45
2019-02-26,07:00:00,18.6,15.0,3.2,24,1030,305.77
2019-02-26,08:00:00,19.3,15.1,3.2,23,1030,409.53
2019-02-26,09:00:00,19.9,15.2,3.3,306,1030,421.64
2019-02-26,10:00:00,20.6,15.4,3.3,288,1030,404.86
2019-02-26,11:00:00,21.0,15.6,3.3,137,1029,444.88
2019-02-26,12:00:00,21.2,15.7,3.3,295,1028,475.25
2019-02-26,13:00:00,21.0,15.8,3.3,178,1028,464.61
2019-02-26,14:00:00,20.7,15.8,3.4,541,1028,457.9
2019-02-26,15:00:00,20.2,15.6,3.4,524,1027,458.58
2019-02-26,16:00:00,19.6,15.5,3.3,329,1027,461.19
2019-02-26,17:00:00,18.9,15.5,3.3,120,1027,438.98
2019-02-26,18:00:00,18.5,15.5,3.2,0,1027,437.12
2019-02-26,19:00:00,18.4,15.5,3.1,0,1028,430.22
2019-02-26,20:00:00,18.3,15.5,3.1,0,1028,429.79
2019-02-26,21:00:00,18.4,15.7,3.0,0,1027,462.55
2019-02-26,22:00:00,18.6,15.8,3.0,0,1027,449.1
2019-02-26,23:00:00,18.9,16.0,3.0,0,1027,436.99
2019-02-27,00:00:00,19.2,16.2,3.1,0,1026,402.3
2019-02-27,01:00:00,19.5,16.4,3.1,0,1026,340.33
2019-02-27,02:00:00,19.5,16.5,3.2,0,1026,284.82
2019-02-27,03:00:00,19.1,16.4,3.3,0,1026,268.52
2019-02-27,04:00:00,18.7,16.4,3.4,0,1026,240.6
2019-02-27,05:00:00,18.2,16.3,3.5,0,1027,263.55
2019-02-27,06:00:00,18.4,16.2,3.6,0,1028,245.05
2019-02-27,07:00:00,19.1,16.3,3.6,77,1028,291.55
2019-02-27,08:00:00,19.7,16.3,3.6,142,1028,353.77
2019-02-27,09:00:00,20.8,16.5,3.6,153,1027,397.03
2019-02-27,10:00:00,22.0,16.9,3.6,171,1027,448.07
2019-02-27,11:00:00,23.0,17.3,3.7,318,1026,461.92
2019-02-27,12:00:00,23.5,17.7,3.7,429,1025,484.65
2019-02-27,13:00:00,23.5,17.9,3.7,414,1024,443.59
2019-02-27,14:00:00,23.3,18.1,3.8,488,1023,469.66
2019-02-27,15:00:00,22.8,18.3,3.8,528,1023,496.41
2019-02-27,16:00:00,22.1,18.3,3.8,228,1023,466.58
2019-02-27,17:00:00,21.1,18.3,3.8,79,1024,450.19
2019-02-27,18:00:00,20.6,18.0,3.9,0,1024,450.99
2019-02-27,19:00:00,20.5,17.7,3.9,0,1025,435.94
2019-02-27,20:00:00,20.4,17.6,3.9,0,1026,434.04
2019-02-27,21:00:00,20.4,17.5,3.9,0,1026,427.24
2019-02-27,22:00:00,20.3,17.4,3.9,0,1025,442.18
2019-02-27,23:00:00,20.0,17.4,4.0,0,1025,419.54
2019-02-28,00:00:00,19.6,17.3,4.0,0,1025,406.82
2019-02-28,01:00:00,19.2,17.2,4.0,0,1025,352.8
2019-02-28,02:00:00,18.9,17.1,3.9,0,1025,317.61
2019-02-28,03:00:00,18.6,16.9,3.8,0,1024,285.89
2019-02-28,04:00:00,18.3,16.8,3.9,0,1024,288.24
2019-02-28,05:00:00,18.4,16.8,4.0,0,1025,271.46
2019-02-28,06:00:00,18.4,16.7,4.0,0,1025,269.78
2019-02-28,07:00:00,18.9,16.8,3.9,69,1026,287.64
2019-02-28,08:00:00,19.3,16.8,3.9,270,1026,318.49
2019-02-28,09:00:00,19.9,16.9,3.8,323,1027,342.75
2019-02-28,10:00:00,20.2,16.8,3.7,251,1027,372.46
2019-02-28,11:00:00,20.2,16.7,3.6,138,1026,375.23
2019-02-28,12:00:00,20.0,16.5,3.5,133,1026,391.78
2019-02-28,13:00:00,19.5,16.2,3.5,194,1026,426.05
2019-02-28,14:00:00,18.9,15.9,3.5,152,1026,370.41
2019-02-28,15:00:00,18.4,15.5,3.5,92,1027,368.21
2019-02-28,16:00:00,17.9,15.3,3.5,53,1027,437.51
2019-02-28,17:00:00,17.6,15.2,3.5,17,1028,340.04
2019-02-28,18:00:00,17.5,15.2,3.5,0,1028,362.33
2019-02-28,19:00:00,17.6,15.3,3.6,0,1028,355.59
2019-02-28,20:00:00,17.7,15.4,3.6,0,1029,363.93
2019-02-28,21:00:00,17.6,15.4,3.6,0,1029,374.67
2019-02-28,22:00:00,17.6,15.4,3.5,0,1029,389.29
2019-02-28,23:00:00,17.5,15.4,3.5,0,1028,356.27
2019-03-01,00:00:00,17.5,15.5,3.5,0,1028,389.59
2019-03-01,01:00:00,17.5,15.5,3.4,0,1028,338.81
2019-03-01,02:00:00,17.6,15.6,3.4,0,1028,304.64
2019-03-01,03:00:00,17.6,15.6,3.5,0,1028,282.8
2019-03-01,04:00:00,17.6,15.6,3.5,0,1028,269.51
2019-03-01,05:00:00,17.6,15.6,3.5,0,1029,257.45
2019-03-01,06:00:00,17.9,15.8,3.5,0,1029,257.28
2019-03-01,07:00:00,18.8,16.2,3.5,80,1029,289.54
2019-03-01,08:00:00,19.7,16.4,3.5,142,1029,287.03
2019-03-01,09:00:00,20.7,16.8,3.5,343,1029,312.53
2019-03-01,10:00:00,21.6,17.1,3.6,660,1029,323.09
2019-03-01,11:00:00,22.1,17.4,3.6,539,1028,354.53
2019-03-01,12:00:00,22.4,17.7,3.7,679,1027,419.02
2019-03-01,13:00:00,22.6,17.9,3.8,523,1026,355.49
2019-03-01,14:00:00,22.4,18.0,3.9,217,1025,344.71
2019-03-01,15:00:00,22.0,18.1,4.0,151,1025,342.56
2019-03-01,16:00:00,21.2,18.0,4.0,27,1026,340.78
2019-03-01,17:00:00,20.3,17.9,3.9,27,1026,359.86
2019-03-01,18:00:00,19.9,17.8,3.9,0,1026,355.29
2019-03-01,19:00:00,19.8,17.8,3.9,0,1027,394.11
2019-03-01,20:00:00,19.7,17.7,3.9,0,1027,374.95
2019-03-01,21:00:00,19.6,17.7,3.9,0,1027,371.21
2019-03-01,22:00:00,19.5,17.6,4.0,0,1027,381.97
2019-03-01,23:00:00,19.5,17.7,4.0,0,1027,374.24
2019-03-02,00:00:00,19.4,17.7,4.0,0,1026,364.32
2019-03-02,01:00:00,19.4,17.8,4.0,0,1026,334.61
2019-03-02,02:00:00,19.3,17.8,4.0,0,1025,332.53
2019-03-02,03:00:00,19.3,17.8,3.9,0,1025,272.29
2019-03-02,04:00:00,19.3,17.8,3.8,0,1024,275.49
2019-03-02,05:00:00,19.3,17.8,3.7,0,1024,274.88
2019-03-02,06:00:00,19.7,18.1,3.7,0,1025,274.93
2019-03-02,07:00:00,20.8,18.7,3.7,44,1025,287.39
2019-03-02,08:00:00,21.9,19.2,3.7,302,1025,297.94
2019-03-02,09:00:00,23.1,19.5,3.7,276,1024,316.9
2019-03-02,10:00:00,24.2,19.5,3.7,682,1023,326.71
2019-03-02,11:00:00,24.7,19.6,3.7,817,1022,356.45
2019-03-02,12:00:00,24.8,19.8,3.7,857,1022,368.58
